t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
40.693,1,0.825,0.5,-0.16,5,62.0,20.56,0.12,-0.0031,0.13,-0.006,0.021,-0.115,0.096,46.98,11.59,2,13.88,1,0.487,-11.15,71.98,0.0,0,5,0.1447,0.1187,0.1298,0.128
40.729,1,0.828,0.25,0.05,5,62.5,21.02,0.12,-0.0019,0.12,-0.003,-0.032,-0.111,0.099,46.98,11.59,2,13.88,1,0.538,-17.93,73.04,0.0,0,5,0.1319,0.1081,0.1246,0.1136
40.763,1,0.828,-0.25,-0.06,5,62.3,20.46,0.12,-0.0028,0.114,0.001,-0.055,-0.108,0.103,46.87,11.59,2,13.88,1,0.535,-20.84,72.81,0.0,0,5,0.1258,0.1058,0.1258,0.1112
40.862,1,0.839,-0.25,-0.86,5,63.1,20.46,0.12,0.0043,0.093,0.005,-0.052,-0.102,0.11,46.58,11.59,2,20.83,1,0.541,-27.63,72.41,0.0,0,5,0.0905,0.0924,0.1035,0.0868
40.892,1,0.851,-0.75,-0.19,5,64.0,20.46,0.12,0.0194,0.09,0.003,-0.052,-0.101,0.111,46.52,11.59,2,20.83,1,0.541,-27.63,72.41,0.0,0,5,0.0909,0.089,0.0964,0.0835
40.962,1,0.86,-0.25,-0.62,5,64.8,20.46,0.12,0.0115,0.082,-0.003,0.06,-0.096,0.116,46.52,11.59,2,20.83,1,0.524,-28.11,70.84,0.0,0,5,0.0926,0.0834,0.0759,0.0778
41.025,1,0.871,-0.25,-0.59,5,65.5,20.46,0.12,0.0136,0.078,0.002,0.045,-0.093,0.119,46.75,11.59,2,26.34,1,0.524,-28.11,70.84,0.0,0,5,0.0702,0.0813,0.0776,0.0813
41.061,1,0.883,0.25,-0.49,5,66.8,20.46,0.12,0.0132,0.078,0.003,0.011,-0.092,0.12,46.75,11.59,2,26.34,1,0.522,-22.78,69.9,0.0,0,5,0.0684,0.085,0.0758,0.0813
41.092,1,0.89,0.25,-0.07,5,68.1,20.46,0.12,0.0052,0.079,0.001,0.031,-0.09,0.123,46.81,11.59,2,26.34,1,0.522,-22.78,69.9,0.0,0,5,0.0705,0.089,0.0723,0.0853
41.161,1,0.846,0.75,2.17,5,69.5,20.56,0.12,-0.0017,0.084,0.003,-0.003,-0.086,0.128,46.81,11.59,2,26.34,1,0.542,-16.48,68.19,0.0,0,5,0.0741,0.0889,0.0815,0.0908
41.231,1,0.794,0.75,1.01,5,71.5,20.56,0.12,-0.0497,0.087,0.002,-0.03,-0.082,0.132,46.81,11.59,2,33.04,1,0.569,-15.51,66.5,0.0,0,5,0.0833,0.0907,0.087,0.087
41.262,1,0.734,0.5,-0.26,4,72.4,20.5,0.12,-0.0271,0.089,-0.003,-0.012,-0.08,0.134,46.75,11.59,2,33.04,1,0.583,-14.06,65.67,0.0,0,5,0.0944,0.0888,0.0833,0.0888
41.357,1,0.624,0.75,3.11,4,71.1,20.56,0.12,0.0005,0.094,0.003,0.038,-0.075,0.14,46.87,11.59,2,33.04,1,0.609,-13.09,62.94,0.0,0,5,0.0909,0.0964,0.0964,0.0909
41.457,1,0.477,0.5,7.63,3,67.6,20.04,0.12,-0.0666,0.098,-0.003,0.011,-0.068,0.146,46.87,11.59,2,38.34,1,0.68,-3.88,62.5,0.0,0,5,0.0985,0.1003,0.0896,0.1039
41.496,1,0.433,0.5,9.23,3,66.4,20.57,0.12,-0.1499,0.101,-0.003,-0.03,-0.065,0.149,46.81,11.59,2,38.34,1,0.685,-2.42,60.5,0.0,0,5,0.1039,0.0983,0.0983,0.1039
41.562,1,0.356,0.0,18.85,3,62.6,25.84,0.12,-0.1808,0.103,-0.004,-0.093,-0.059,0.155,46.58,11.59,2,38.34,1,0.736,-3.39,56.18,0.0,0,5,0.12,0.0904,0.1089,0.0941
41.591,1,0.378,-0.75,39.92,4,59.3,27.21,0.12,-0.2994,0.104,-0.003,-0.046,-0.058,0.157,46.47,11.59,2,38.34,1,0.736,-3.39,56.18,0.0,0,5,0.1218,0.0886,0.1126,0.0923
41.66,1,0.216,0.0,0.0,2,51.8,33.05,0.12,-0.7273,0.102,0.0,-0.142,-0.054,0.161,46.12,11.59,2,45.0,1,0.781,-0.48,50.26,0.0,0,5,0.1243,0.0853,0.1205,0.0797
41.758,1,0.092,8.49,0.0,2,35.2,27.53,0.12,-0.1288,0.12,0.003,-0.391,-0.045,0.17,44.29,11.59,2,45.0,1,0.79,2.42,48.97,0.0,0,5,0.173,0.0747,0.1712,0.0619
41.796,1,0.104,12.73,0.0,2,34.7,25.33,0.0961,-0.1288,0.124,0.005,-0.377,-0.042,0.174,43.37,11.59,2,45.0,1,0.808,4.85,45.77,0.0,0,5,0.1873,0.0661,0.191,0.0496
41.828,1,0.112,16.47,0.0,2,33.2,28.86,0.0837,-0.1288,0.121,0.007,-0.312,-0.039,0.177,42.63,11.59,2,44.38,1,0.821,6.79,43.4,0.0,0,5,0.176,0.063,0.1945,0.0519
41.856,1,0.117,20.96,0.0,2,33.2,28.1,0.06,-0.1288,0.119,0.007,-0.28,-0.037,0.179,42.34,11.59,2,44.38,1,0.821,6.79,43.4,0.0,0,5,0.1632,0.0612,0.191,0.0593
41.897,1,0.017,32.17,0.0,1,33.0,20.04,0.06,-0.1288,0.113,0.002,-0.219,-0.034,0.181,41.83,11.59,2,44.38,1,0.848,11.63,40.88,0.0,0,5,0.1502,0.0631,0.1669,0.0723
41.928,1,0.024,31.69,0.0,1,32.3,16.47,0.06,-0.1288,0.103,-0.0,-0.185,-0.031,0.184,41.42,11.59,2,44.38,1,0.86,14.54,40.29,0.0,0,5,0.1372,0.0631,0.1428,0.0705
41.955,1,0.036,27.95,0.0,1,30.4,23.96,0.06,-0.1288,0.101,0.001,-0.165,-0.03,0.185,41.2,11.59,2,44.38,1,0.86,14.54,40.29,0.0,0,5,0.1332,0.0666,0.1369,0.0666
42.027,1,0.025,30.7,0.0,1,27.2,18.47,0.0359,-0.3701,0.085,0.011,-0.066,-0.025,0.19,40.68,11.6,2,41.5,1,0.884,23.75,42.81,0.0,0,5,0.0944,0.074,0.1166,0.0537
42.054,1,0.017,31.94,0.0,1,25.1,15.97,0.0243,-0.4856,0.078,0.009,-0.087,-0.025,0.191,40.62,11.6,2,41.5,1,0.884,23.75,42.81,0.0,0,5,0.0853,0.0705,0.1039,0.0519
42.128,0,0.0,0.0,0.0,0,23.6,0.0,0.0,-0.6,0.036,0.001,-0.349,-0.023,0.193,39.76,11.6,2,41.5,1,0.884,28.6,44.12,0.0,0,5,0.074,0.0074,0.0666,-0.0056
42.194,1,0.018,30.95,0.0,1,29.3,17.97,0.0,-0.6,0.006,-0.001,-0.492,-0.023,0.193,38.22,11.6,2,41.5,1,0.883,23.27,40.97,0.0,0,5,0.0834,-0.0667,0.0759,-0.0704
42.23,1,0.037,29.2,0.0,1,32.4,21.46,0.0,-0.6,-0.004,0.001,-0.509,-0.023,0.193,37.01,11.6,2,41.5,1,0.876,19.39,38.67,0.0,0,5,0.0796,-0.0925,0.087,-0.0888
42.255,1,0.044,27.7,0.0,1,35.1,24.46,0.0,-0.6,-0.01,0.001,-0.519,-0.023,0.192,36.44,11.6,2,41.5,1,0.876,19.39,38.67,0.0,0,5,0.074,-0.1018,0.0833,-0.0962
42.296,1,0.017,32.96,0.0,1,36.5,18.46,0.0,-0.6,-0.018,-0.001,-0.565,-0.024,0.192,35.18,11.6,2,41.5,1,0.858,12.12,31.88,0.0,0,5,0.0722,-0.1111,0.0741,-0.1056
42.326,1,0.122,21.96,0.0,2,37.2,25.58,0.0,-0.6,-0.022,-0.004,-0.55,-0.025,0.191,33.92,11.6,2,41.5,1,0.863,7.76,27.85,0.0,0,5,0.0723,-0.1187,0.0668,-0.1094
42.355,1,0.181,17.72,37.02,3,39.4,25.31,0.0,-0.6,-0.024,-0.004,-0.534,-0.025,0.191,33.29,11.6,2,41.5,1,0.863,7.76,27.85,0.0,0,5,0.0721,-0.122,0.0647,-0.1127
42.429,1,0.284,9.73,37.57,4,44.1,26.78,0.0073,-0.0441,-0.028,-0.004,-0.493,-0.027,0.189,31.11,11.6,2,41.5,1,0.857,-5.82,17.18,0.0,0,5,0.0697,-0.1179,0.0536,-0.1179
42.455,1,0.388,5.74,39.6,4,45.0,27.06,0.014,-0.0851,-0.029,-0.006,-0.52,-0.027,0.189,30.54,11.6,2,41.5,1,0.857,-5.82,17.18,0.0,0,5,0.0715,-0.1215,0.0518,-0.1162
42.528,1,0.542,-1.25,37.55,5,59.3,26.67,0.0423,-0.2563,-0.02,-0.012,-0.478,-0.028,0.187,28.13,11.6,2,41.5,1,0.787,-21.33,0.44,0.0,0,5,0.0759,-0.1185,0.0556,-0.0926
42.555,1,0.611,-3.74,36.66,5,63.1,26.11,0.049,-0.2973,-0.017,-0.011,-0.404,-0.028,0.187,27.62,11.6,2,41.5,1,0.787,-21.33,0.44,0.0,0,5,0.0722,-0.1111,0.0556,-0.0852
42.629,1,0.684,-4.99,37.24,5,65.8,25.31,0.0773,-0.4683,0.002,0.01,-0.184,-0.028,0.188,26.64,11.6,2,45.0,1,0.914,-28.6,-16.88,5.934,1,5,0.0334,-0.0371,0.0612,-0.0501
42.655,1,0.701,-4.74,36.91,5,65.9,25.56,0.084,-0.5092,0.012,0.014,-0.198,-0.028,0.189,26.41,11.6,2,45.0,1,0.914,-28.6,-16.88,5.934,1,5,0.0334,-0.0167,0.0686,-0.0371
42.727,1,0.777,-5.24,36.66,5,65.8,25.0,0.1124,-0.6154,0.056,-0.0,-0.425,-0.023,0.191,24.92,11.6,2,45.0,1,0.929,-31.5,-21.15,0.0,0,5,0.1187,0.0037,0.1076,-0.0056
42.755,1,0.805,-5.99,36.4,5,66.0,25.1,0.119,-0.642,0.064,-0.004,-0.492,-0.022,0.191,24.41,11.6,2,45.0,1,0.929,-31.5,-21.15,0.0,0,5,0.1391,0.0019,0.1187,-0.0037
42.795,1,0.781,-6.74,35.7,5,65.3,24.79,0.12,-0.6354,0.081,-0.006,-0.53,-0.018,0.193,23.2,11.6,2,45.0,1,0.925,-35.87,-27.69,0.0,0,5,0.1745,0.0,0.1506,0.0
42.827,1,0.724,-6.74,34.96,5,65.3,24.79,0.12,-0.6151,0.095,-0.003,-0.609,-0.014,0.194,21.77,11.6,2,45.0,1,0.927,-37.32,-32.1,0.0,0,5,0.1947,0.0,0.1837,0.0018
42.854,1,0.747,-6.74,33.98,5,64.8,24.48,0.12,-0.6024,0.103,-0.001,-0.618,-0.012,0.195,21.08,11.6,2,45.0,1,0.927,-37.32,-32.1,0.0,0,5,0.2057,0.0037,0.2002,0.0018
42.928,1,0.716,-8.49,32.0,5,64.2,23.35,0.12,-0.587,0.116,0.005,-0.677,-0.003,0.199,18.05,11.6,2,45.0,1,0.926,-44.59,-42.08,0.0,0,5,0.223,0.0037,0.2378,0.0
42.955,1,0.735,-9.23,30.08,5,64.9,23.35,0.12,-0.5277,0.116,0.002,-0.635,-0.001,0.199,17.25,11.6,2,45.0,1,0.926,-44.59,-42.08,0.0,0,5,0.2267,0.0,0.2358,0.0018
43.027,1,0.728,-19.97,30.16,5,67.1,22.68,0.12,-0.4874,0.12,-0.001,-0.549,0.008,0.202,14.5,11.6,2,45.0,1,0.893,-52.35,-50.81,0.0,0,5,0.2207,0.0092,0.228,0.0202
43.06,1,0.33,-4.48,25.81,4,66.6,22.5,0.12,-0.3642,0.119,-0.0,-0.567,0.011,0.202,13.87,11.6,2,45.0,1,0.883,-54.77,-52.54,0.0,0,5,0.2138,0.0129,0.2249,0.0258
43.127,1,0.806,-11.23,24.45,5,66.8,21.62,0.1273,-0.4452,0.122,0.003,-0.427,0.02,0.205,11.92,11.6,2,45.0,1,0.851,-56.71,-55.71,0.0,0,5,0.1936,0.0442,0.2046,0.0442
43.156,1,0.342,-6.59,24.53,4,66.7,21.83,0.134,-0.4054,0.122,0.003,-0.408,0.022,0.205,11.4,11.6,2,45.0,1,0.851,-56.71,-55.71,0.0,0,5,0.191,0.0501,0.2003,0.0482
43.255,1,0.812,-12.48,21.4,5,65.9,21.6,0.169,-0.5239,0.132,-0.003,-0.411,0.035,0.207,9.17,11.6,2,34.49,1,0.841,-51.86,-54.69,0.0,0,5,0.2038,0.0593,0.1982,0.0667
43.425,1,0.779,-15.22,17.21,5,66.3,21.02,0.2227,-0.5612,0.196,-0.003,-0.436,0.068,0.211,4.24,11.61,2,22.49,1,0.945,-37.32,-39.46,0.0,0,5,0.2739,0.1117,0.2739,0.1225
43.462,1,0.837,-15.22,16.27,5,67.7,20.81,0.2368,-0.4225,0.21,-0.001,-0.547,0.077,0.211,3.09,11.61,2,22.49,1,0.967,-36.84,-41.39,0.0,0,5,0.2912,0.1205,0.2986,0.1317
43.526,1,0.837,-16.72,14.23,5,68.3,20.56,0.2577,-0.4302,0.228,0.001,-0.427,0.091,0.212,1.32,11.61,2,22.49,1,0.962,-31.02,-36.95,0.0,0,5,0.3164,0.1388,0.3182,0.1369
43.559,1,0.85,-16.47,13.01,5,68.0,20.44,0.2718,-0.3616,0.235,0.0,-0.399,0.096,0.212,0.86,11.61,2,22.49,1,0.942,-29.08,-31.23,0.0,0,5,0.3201,0.148,0.3238,0.1499
43.661,1,0.818,-16.97,10.93,5,65.5,20.2,0.3066,-0.366,0.275,-0.002,-0.385,0.124,0.212,-1.32,11.61,2,10.49,1,0.942,-19.87,-19.97,0.0,0,5,0.339,0.2112,0.3353,0.2149
43.727,1,0.801,-16.47,9.62,5,63.7,20.44,0.3193,-0.2911,0.304,0.001,-0.481,0.148,0.211,-2.81,11.61,2,10.49,1,0.881,-11.63,-9.05,-0.405,1,5,0.3612,0.2501,0.3594,0.2445
43.827,1,0.745,-17.22,7.7,5,58.3,20.56,0.3229,-0.2471,0.341,-0.003,-0.296,0.182,0.208,-4.47,11.61,2,-1.51,1,0.883,-2.91,13.01,7.474,1,5,0.395,0.293,0.3839,0.293
43.859,1,0.709,-17.22,6.48,5,54.3,20.46,0.2985,-0.1432,0.346,-0.003,-0.203,0.189,0.208,-4.76,11.61,2,-1.51,1,0.889,-4.36,6.83,3.981,1,5,0.3987,0.2986,0.3876,0.3004
43.926,1,0.744,-16.72,6.33,5,57.4,20.56,0.2987,-0.0965,0.349,-0.007,-0.265,0.217,0.205,-5.61,11.61,2,-1.51,1,0.847,7.76,28.78,0.0,0,5,0.3922,0.3038,0.3811,0.3204
43.96,1,0.763,-16.72,5.27,5,59.5,20.2,0.2745,-0.0831,0.347,-0.006,-0.195,0.224,0.204,-5.9,11.61,2,-1.51,1,0.876,9.21,30.01,0.0,0,5,0.3848,0.3075,0.3756,0.3204
43.997,1,0.763,-16.72,4.59,5,59.6,20.44,0.2509,-0.0318,0.343,-0.001,-0.2,0.238,0.202,-6.19,11.61,2,-1.51,1,0.847,13.09,33.49,0.0,0,5,0.3683,0.3136,0.3702,0.3209
44.025,1,0.765,-17.22,4.47,5,60.1,20.44,0.2384,-0.0027,0.337,-0.003,-0.087,0.251,0.201,-6.59,11.6,2,-7.8,1,0.864,13.57,37.97,0.0,0,5,0.3618,0.303,0.3655,0.3196
44.058,1,0.773,-16.72,3.66,5,61.0,20.56,0.2149,0.0183,0.333,-0.006,-0.011,0.258,0.2,-6.59,11.6,2,-7.8,1,0.869,14.54,38.44,0.0,0,5,0.36,0.2939,0.3618,0.3177
44.127,1,0.793,-17.22,2.74,5,62.5,20.46,0.1788,0.0521,0.311,-0.006,-0.032,0.282,0.196,-7.33,11.6,2,-7.8,1,0.861,12.6,37.32,0.0,0,5,0.3414,0.2824,0.3267,0.2934
44.16,1,0.787,-16.72,2.3,5,61.9,20.46,0.154,0.0911,0.311,-0.006,-0.032,0.282,0.196,-7.33,11.6,2,-7.8,1,0.867,11.15,35.85,0.0,0,5,0.3414,0.2824,0.3267,0.2934
44.194,1,0.79,-17.47,3.06,5,63.2,20.81,0.1428,0.0983,0.3,-0.001,-0.216,0.294,0.195,-7.62,11.6,2,-7.8,1,0.856,8.24,32.27,0.0,0,5,0.3236,0.2777,0.32,0.2795
44.229,1,0.799,-17.97,2.27,5,64.2,20.57,0.12,0.1008,0.292,-0.0,-0.119,0.306,0.193,-8.02,11.6,2,-3.33,1,0.878,6.79,28.58,0.0,0,5,0.3104,0.2682,0.3159,0.2755
44.26,1,0.803,-18.22,1.92,5,64.1,20.56,0.12,0.121,0.29,0.0,-0.067,0.311,0.192,-8.14,11.6,2,-3.33,1,0.871,5.33,26.99,0.0,0,5,0.3049,0.2663,0.3141,0.2737
44.327,1,0.826,-18.97,1.75,5,66.3,20.56,0.12,0.1293,0.268,-0.005,-0.088,0.332,0.189,-8.54,11.6,2,-3.33,1,0.87,-0.97,17.65,0.0,0,5,0.2886,0.2442,0.2831,0.2572
44.36,1,0.826,-18.97,1.23,5,65.8,20.57,0.12,0.1406,0.262,-0.006,-0.024,0.337,0.188,-8.59,11.6,2,-3.33,1,0.894,-1.94,13.04,6.098,1,5,0.2831,0.2405,0.272,0.2516
44.395,1,0.816,-19.47,1.31,5,65.5,20.96,0.12,0.1499,0.245,-0.004,-0.138,0.35,0.186,-8.94,11.6,2,-3.33,1,0.872,-3.39,15.0,5.765,1,5,0.2633,0.2275,0.2544,0.2364
44.426,1,0.836,-19.97,0.7,5,67.4,20.56,0.12,0.1537,0.241,-0.003,-0.032,0.354,0.185,-9.0,11.6,2,0.65,1,0.847,-6.79,7.27,7.179,1,5,0.2568,0.2244,0.2514,0.2316
44.458,1,0.843,-19.97,0.8,5,67.3,20.56,0.12,0.1698,0.238,-0.002,-0.004,0.359,0.184,-9.0,11.6,2,0.65,1,0.898,-7.76,3.57,6.064,1,5,0.2511,0.2242,0.2475,0.2278
44.525,1,0.836,-20.96,0.26,5,67.1,20.81,0.12,0.1662,0.212,-0.002,-0.136,0.375,0.182,-9.34,11.6,2,0.65,1,0.872,-11.63,-0.64,5.5,1,5,0.2149,0.1963,0.2241,0.213
44.558,1,0.837,-20.96,0.24,5,68.0,20.81,0.12,0.1877,0.204,-0.004,-0.027,0.379,0.181,-9.4,11.6,2,0.65,1,0.909,-11.63,-6.14,3.951,1,5,0.2077,0.1855,0.2151,0.2096
44.626,1,0.831,-21.46,0.42,5,68.6,20.96,0.12,0.1861,0.188,-0.004,-0.041,0.394,0.178,-9.4,11.6,2,2.27,1,0.911,-11.63,-3.33,3.422,1,5,0.1966,0.178,0.191,0.1873
44.659,1,0.829,-21.71,0.28,5,68.6,20.57,0.12,0.1878,0.181,-0.001,-0.063,0.397,0.178,-9.45,11.6,2,2.27,1,0.905,-12.6,-4.81,2.564,1,5,0.1873,0.1762,0.1836,0.178
44.695,1,0.82,-21.46,0.06,5,68.3,20.81,0.12,0.1931,0.166,-0.003,-0.012,0.403,0.176,-9.51,11.6,2,2.27,1,0.911,-12.6,-4.81,2.568,1,5,0.1762,0.1651,0.1613,0.1632
44.726,1,0.828,-21.46,0.04,5,68.7,20.81,0.12,0.1933,0.155,-0.003,0.005,0.409,0.175,-9.51,11.6,2,2.27,1,0.897,-12.12,-5.4,3.671,1,5,0.1613,0.1539,0.1502,0.1558
44.758,1,0.832,-21.46,0.14,5,69.7,20.81,0.12,0.1932,0.153,-0.001,0.017,0.412,0.175,-9.45,11.6,2,2.27,1,0.881,-12.12,-5.52,3.671,1,5,0.1532,0.1532,0.1495,0.155
44.794,1,0.829,-21.46,0.13,5,69.2,20.96,0.12,0.1912,0.139,0.003,0.019,0.42,0.174,-9.34,11.6,2,2.27,1,0.855,-11.63,-4.27,0.0,0,5,0.1263,0.1446,0.1391,0.1464
44.826,1,0.826,-21.46,0.11,5,69.0,20.96,0.12,0.191,0.133,0.001,0.007,0.423,0.173,-9.34,11.6,2,2.6,1,0.828,-11.63,-2.94,0.0,0,5,0.1225,0.1371,0.1316,0.1426
44.859,1,0.807,-20.96,0.22,5,67.8,20.96,0.12,0.1912,0.127,-0.002,0.045,0.425,0.173,-9.28,11.6,2,2.6,1,0.829,-11.63,-1.16,0.0,0,5,0.1212,0.1286,0.1212,0.1377
44.924,1,0.801,-20.46,0.82,5,66.8,21.02,0.12,0.1835,0.115,-0.002,0.086,0.434,0.171,-9.05,11.6,2,2.6,1,0.819,-10.66,3.9,0.0,0,5,0.1106,0.1272,0.0995,0.1235
44.96,1,0.803,-20.46,1.02,5,66.3,20.81,0.12,0.1665,0.113,0.0,0.126,0.436,0.171,-8.88,11.6,2,2.6,1,0.816,-9.69,3.62,0.0,0,5,0.1051,0.1309,0.0959,0.1198
45.023,1,0.802,-21.21,2.53,5,65.3,20.57,0.12,0.1635,0.091,0.0,0.086,0.443,0.17,-8.48,11.6,2,2.6,1,0.821,-8.72,10.25,0.0,0,5,0.0809,0.1177,0.0772,0.1103
45.125,1,0.794,-16.22,1.63,5,65.5,20.57,0.12,0.1432,0.078,0.009,0.114,0.451,0.169,-7.79,11.59,2,2.15,1,0.809,-6.79,17.33,0.0,0,5,0.0424,0.1015,0.0738,0.096
45.227,1,0.788,-13.98,2.3,5,63.0,20.56,0.12,0.1079,0.072,0.001,0.14,0.458,0.169,-7.1,11.59,2,3.86,1,0.816,-5.82,14.24,0.0,0,5,0.0459,0.1046,0.0404,0.0954
45.258,1,0.801,-13.23,2.76,5,62.6,20.56,0.12,0.071,0.071,-0.004,0.162,0.46,0.168,-6.88,11.59,2,3.86,1,0.816,-4.85,17.76,0.0,0,5,0.0532,0.0991,0.0349,0.0954
45.424,1,0.771,-8.73,3.76,5,62.2,20.56,0.12,0.0638,0.061,0.005,0.233,0.471,0.167,-5.16,11.56,2,7.12,1,0.786,-0.97,28.82,0.0,0,5,0.0218,0.0982,0.0346,0.091
45.46,1,0.822,-7.49,4.47,5,62.2,20.56,0.12,-0.0074,0.061,0.005,0.175,0.473,0.167,-4.87,11.56,2,7.12,1,0.784,0.0,32.31,0.0,0,5,0.0235,0.101,0.0307,0.0884
45.525,1,0.805,-4.99,5.48,5,61.9,20.56,0.12,-0.0281,0.056,-0.004,0.236,0.477,0.167,-3.84,11.56,2,7.12,1,0.781,-2.91,32.24,0.0,0,5,0.0202,0.0938,0.0092,0.0993
45.559,1,0.817,-3.99,6.0,5,62.1,20.44,0.12,-0.0731,0.055,-0.006,0.247,0.478,0.166,-3.55,11.56,2,7.12,1,0.774,-0.97,34.02,0.0,0,5,0.0223,0.0909,0.0056,0.1001
45.623,1,0.82,-2.5,6.37,5,62.9,20.44,0.12,-0.088,0.055,-0.01,0.11,0.482,0.165,-2.69,11.56,2,7.12,1,0.782,-5.33,38.59,0.0,0,5,0.0315,0.0835,0.0037,0.0964
45.659,1,0.827,-2.0,6.76,5,63.1,20.44,0.12,-0.1094,0.057,-0.011,0.092,0.484,0.165,-2.64,11.56,2,14.75,1,0.787,-7.76,35.19,0.0,0,5,0.0408,0.0723,0.0204,0.0964
45.724,1,0.832,-1.0,7.29,5,63.8,20.44,0.12,-0.1177,0.07,-0.005,0.031,0.489,0.164,-2.29,11.56,2,14.75,1,0.81,-11.15,34.0,0.0,0,5,0.0571,0.0737,0.0571,0.0922
45.759,1,0.843,-0.5,7.64,5,64.3,20.56,0.12,-0.1373,0.072,-0.001,0.035,0.491,0.164,-2.29,11.56,2,14.75,1,0.82,-13.57,29.98,0.0,0,5,0.0608,0.0793,0.0627,0.0848
45.794,1,0.845,0.0,7.64,5,64.6,20.57,0.12,-0.1488,0.076,0.0,-0.003,0.494,0.164,-2.29,11.56,2,14.75,1,0.822,-14.54,29.27,0.0,0,5,0.0715,0.0843,0.0678,0.0806
45.924,1,0.857,0.5,7.76,5,66.1,20.56,0.12,-0.148,0.081,-0.001,-0.06,0.505,0.164,-2.58,11.56,2,20.52,1,0.807,-18.42,33.86,0.0,0,5,0.097,0.0769,0.0824,0.0659
45.958,1,0.856,1.0,7.21,5,66.1,20.44,0.12,-0.1556,0.08,-0.001,-0.06,0.507,0.164,-2.69,11.56,2,20.52,1,0.807,-18.42,37.03,0.0,0,5,0.0957,0.0755,0.0829,0.0663
46.024,1,0.866,1.25,6.87,5,66.9,20.46,0.12,-0.1494,0.084,0.001,-0.048,0.514,0.163,-2.92,11.54,2,22.91,1,0.812,-22.78,39.87,0.0,0,5,0.0879,0.0715,0.0989,0.0788
46.058,1,0.865,1.5,6.67,5,67.1,20.56,0.12,-0.145,0.087,0.002,-0.051,0.516,0.163,-2.98,11.54,2,22.91,1,0.819,-24.72,39.5,0.0,0,5,0.0879,0.0751,0.1026,0.0825
46.124,1,0.871,1.5,6.53,5,68.3,20.56,0.12,-0.1428,0.092,0.001,-0.027,0.523,0.163,-3.21,11.54,2,22.91,1,0.842,-27.63,40.38,0.0,0,5,0.0983,0.0853,0.1001,0.0835
46.158,1,0.868,1.75,6.46,5,68.3,20.46,0.12,-0.1395,0.095,0.0,-0.08,0.525,0.163,-3.27,11.54,2,22.91,1,0.837,-27.63,42.48,0.0,0,5,0.1039,0.0872,0.102,0.0853
46.225,1,0.863,2.0,6.13,5,67.9,20.44,0.12,-0.1405,0.098,0.0,-0.029,0.533,0.162,-3.55,11.54,2,26.12,1,0.841,-27.63,45.88,0.0,0,5,0.1113,0.0946,0.102,0.0835
46.259,1,0.857,2.5,5.94,5,67.4,20.56,0.12,-0.1367,0.096,0.002,-0.013,0.535,0.162,-3.55,11.54,2,26.12,1,0.833,-28.6,47.53,0.0,0,5,0.1076,0.0946,0.102,0.0797
46.322,1,0.851,2.75,5.9,5,66.7,20.2,0.12,-0.138,0.1,0.003,-0.074,0.543,0.162,-3.84,11.54,2,26.12,1,0.822,-30.05,46.79,0.0,0,5,0.1076,0.0964,0.1113,0.0835
46.365,1,0.854,2.99,5.82,5,67.0,20.56,0.12,-0.1394,0.102,0.001,-0.06,0.547,0.162,-3.95,11.54,2,26.12,1,0.844,-31.02,48.3,0.0,0,5,0.1069,0.0906,0.1142,0.0943
46.426,1,0.863,2.99,5.69,5,67.6,20.56,0.12,-0.1398,0.103,-0.002,-0.079,0.553,0.161,-4.24,11.54,2,30.26,1,0.875,-35.87,47.34,0.0,0,5,0.1106,0.0888,0.1142,0.0943
46.522,1,0.861,2.99,5.32,5,67.6,20.56,0.12,-0.1363,0.102,0.004,-0.057,0.564,0.161,-4.64,11.54,2,30.26,1,0.875,-33.44,41.19,0.0,0,5,0.1168,0.0964,0.115,0.0797
46.556,1,0.872,2.99,5.18,5,68.3,20.56,0.12,-0.1291,0.104,0.004,-0.087,0.566,0.16,-4.7,11.54,2,30.26,1,0.893,-31.99,39.64,0.0,0,5,0.1187,0.0964,0.1187,0.0816
46.623,1,0.874,2.99,5.39,5,69.7,20.57,0.12,-0.1261,0.106,-0.001,-0.078,0.572,0.16,-4.98,11.54,2,32.89,1,0.903,-27.63,39.34,0.0,0,5,0.1205,0.0909,0.1187,0.0927
46.658,1,0.872,2.99,5.93,5,71.1,20.57,0.12,-0.1301,0.108,-0.002,-0.132,0.577,0.159,-5.27,11.54,2,32.89,1,0.913,-27.63,37.98,0.0,0,5,0.1232,0.0938,0.1177,0.0956
46.724,1,0.819,2.99,6.3,5,70.5,20.96,0.12,-0.1405,0.109,0.003,-0.053,0.585,0.159,-5.56,11.54,2,32.89,1,0.905,-26.66,34.3,0.0,0,5,0.1198,0.1014,0.1235,0.0922
46.792,1,0.824,2.75,13.13,5,71.6,21.46,0.12,-0.1474,0.108,0.001,-0.086,0.592,0.158,-5.84,11.54,2,32.89,1,0.922,-22.3,32.71,0.0,0,5,0.1175,0.0937,0.1249,0.0955
