t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
86.02,1,0.859,5.77,-3.16,5,82.5,19.93,0.1541,0.0104,0.203,-0.018,0.112,11.44,-0.44,1,0.894,10.5,0.03,-0.137,1,5,0.2214,0.2214,0.1476,0.2214
86.034,1,0.859,5.77,-3.16,5,82.5,19.93,0.1547,0.0158,0.203,-0.018,0.112,11.44,-0.44,1,0.894,10.5,0.03,-0.137,1,5,0.2214,0.2214,0.1476,0.2214
86.039,1,0.859,5.77,-3.16,5,82.5,19.93,0.1547,0.0158,0.203,-0.018,0.112,11.44,-0.44,1,0.902,10.5,-0.18,-0.149,1,5,0.2214,0.2214,0.1476,0.2214
86.04,1,0.859,5.77,-3.16,5,82.5,19.93,0.1547,0.0158,0.203,-0.018,0.112,11.44,0.35,1,0.902,10.5,-0.18,-0.149,1,5,0.2214,0.2214,0.1476,0.2214
86.042,1,0.859,5.77,-3.16,5,82.5,19.93,0.1547,0.0158,0.203,-0.018,0.112,11.44,0.35,1,0.902,10.5,-0.18,-0.149,1,5,0.2214,0.2214,0.1476,0.2214
86.054,1,0.859,5.77,-3.16,5,82.5,19.93,0.1547,0.0163,0.203,-0.018,0.112,11.44,0.35,1,0.902,10.5,-0.18,-0.149,1,5,0.2214,0.2214,0.1476,0.2214
86.07,1,0.859,5.77,-3.16,5,82.5,19.93,0.1547,0.0163,0.203,-0.018,0.112,11.44,0.35,1,0.902,9.0,-0.02,-0.16,1,5,0.2214,0.2214,0.1476,0.2214
86.076,1,0.859,5.77,-3.16,5,82.5,19.93,0.1547,0.0167,0.203,-0.018,0.112,11.44,0.35,1,0.902,9.0,-0.02,-0.16,1,5,0.2214,0.2214,0.1476,0.2214
86.084,1,0.887,5.77,-0.72,5,82.4,19.93,0.1547,0.0167,0.203,-0.018,0.112,11.44,0.35,1,0.902,9.0,-0.02,-0.16,1,5,0.2214,0.2214,0.1476,0.2214
86.094,1,0.887,5.77,-0.72,5,82.4,19.93,0.1616,-0.0365,0.203,-0.018,0.112,11.44,0.35,1,0.902,9.0,-0.02,-0.16,1,5,0.2214,0.2214,0.1476,0.2214
86.107,1,0.887,5.77,-0.72,5,82.4,19.93,0.1616,-0.0365,0.203,-0.018,0.112,11.44,0.35,1,0.884,10.5,0.05,-0.136,1,5,0.2214,0.2214,0.1476,0.2214
86.114,1,0.887,5.77,-0.72,5,82.4,19.93,0.1686,-0.0356,0.203,-0.018,0.112,11.44,0.35,1,0.884,10.5,0.05,-0.136,1,5,0.2214,0.2214,0.1476,0.2214
86.116,1,0.887,6.03,-0.62,5,82.6,19.93,0.1686,-0.0356,0.203,-0.018,0.112,11.44,0.35,1,0.884,10.5,0.05,-0.136,1,5,0.2214,0.2214,0.1476,0.2214
86.134,1,0.887,6.03,-0.62,5,82.6,19.93,0.1756,-0.0406,0.203,-0.018,0.112,11.44,0.35,1,0.884,10.5,0.05,-0.136,1,5,0.2214,0.2214,0.1476,0.2214
86.136,1,0.887,6.03,-0.62,5,82.6,19.93,0.1756,-0.0406,0.203,-0.018,0.112,11.44,0.35,1,0.892,10.5,0.05,-0.136,1,5,0.2214,0.2214,0.1476,0.2214
86.15,1,0.887,6.03,-0.39,5,82.5,19.93,0.1756,-0.0406,0.203,-0.018,0.112,11.44,0.35,1,0.892,10.5,0.05,-0.136,1,5,0.2214,0.2214,0.1476,0.2214
86.153,1,0.887,6.03,-0.39,5,82.5,19.93,0.1826,-0.0458,0.203,-0.018,0.112,11.44,0.35,1,0.892,10.5,0.05,-0.136,1,5,0.2214,0.2214,0.1476,0.2214
86.17,1,0.887,6.03,-0.39,5,82.5,19.93,0.1826,-0.0458,0.203,-0.018,0.112,11.44,0.35,1,0.88,10.5,0.13,-0.191,1,5,0.2214,0.2214,0.1476,0.2214
86.174,1,0.887,6.03,-0.39,5,82.5,19.93,0.1897,-0.0452,0.203,-0.018,0.112,11.44,0.35,1,0.88,10.5,0.13,-0.191,1,5,0.2214,0.2214,0.1476,0.2214
86.183,1,0.893,6.29,-0.46,5,82.8,19.93,0.1897,-0.0452,0.203,-0.018,0.112,11.44,0.35,1,0.88,10.5,0.13,-0.191,1,5,0.2214,0.2214,0.1476,0.2214
86.194,1,0.893,6.29,-0.46,5,82.8,19.93,0.1966,-0.0458,0.203,-0.018,0.112,11.44,0.35,1,0.88,10.5,0.13,-0.191,1,5,0.2214,0.2214,0.1476,0.2214
86.215,1,0.893,6.29,-0.46,5,82.8,19.93,0.199,-0.0453,0.203,-0.018,0.112,11.44,0.35,1,0.88,10.5,0.13,-0.191,1,5,0.2214,0.2214,0.1476,0.2214
86.215,1,0.893,6.29,-0.46,5,82.8,19.93,0.199,-0.0453,0.203,-0.018,0.112,11.44,0.35,1,0.88,10.5,0.13,-0.191,1,5,0.2214,0.2214,0.1476,0.2214
86.216,1,0.875,6.29,-0.92,5,83.5,19.93,0.199,-0.0453,0.203,-0.018,0.112,11.44,0.35,1,0.88,10.5,0.13,-0.191,1,5,0.2214,0.2214,0.1476,0.2214
86.22,1,0.875,6.29,-0.92,5,83.5,19.93,0.199,-0.0453,0.148,0.0,0.0,11.44,0.35,1,0.88,10.5,0.13,-0.191,1,5,0.2214,0.2214,0.1476,0.2214
86.22,1,0.875,6.29,-0.92,5,83.5,19.93,0.199,-0.0453,0.148,0.0,0.0,11.44,0.35,1,0.88,10.5,0.13,-0.191,1,5,0.1475,0.1475,0.1475,0.1475
86.234,1,0.875,6.29,-0.92,5,83.5,19.93,0.199,-0.0324,0.148,0.0,0.0,11.44,0.35,1,0.88,10.5,0.13,-0.191,1,5,0.1475,0.1475,0.1475,0.1475
86.238,1,0.875,6.29,-0.92,5,83.5,19.93,0.199,-0.0324,0.148,0.0,0.0,11.44,0.35,1,0.891,3.0,-1.33,-0.123,1,5,0.1475,0.1475,0.1475,0.1475
86.24,1,0.875,6.29,-0.92,5,83.5,19.93,0.199,-0.0324,0.148,0.0,0.0,11.44,2.17,1,0.891,3.0,-1.33,-0.123,1,5,0.1475,0.1475,0.1475,0.1475
86.241,1,0.875,6.29,-0.92,5,83.5,19.93,0.199,-0.0324,0.148,0.0,0.0,11.44,2.17,1,0.891,3.0,-1.33,-0.123,1,5,0.1475,0.1475,0.1475,0.1475
86.254,1,0.875,6.29,-0.92,5,83.5,19.93,0.199,-0.0322,0.148,0.0,0.0,11.44,2.17,1,0.891,3.0,-1.33,-0.123,1,5,0.1475,0.1475,0.1475,0.1475
86.27,1,0.875,6.29,-0.92,5,83.5,19.93,0.199,-0.0322,0.148,0.0,0.0,11.44,2.17,1,0.892,3.0,-1.15,-0.204,1,5,0.1475,0.1475,0.1475,0.1475
86.277,1,0.875,6.29,-0.92,5,83.5,19.93,0.199,-0.032,0.148,0.0,0.0,11.44,2.17,1,0.892,3.0,-1.15,-0.204,1,5,0.1475,0.1475,0.1475,0.1475
86.284,1,0.88,6.29,-0.49,5,82.9,19.93,0.199,-0.032,0.148,0.0,0.0,11.44,2.17,1,0.892,3.0,-1.15,-0.204,1,5,0.1475,0.1475,0.1475,0.1475
86.294,1,0.88,6.29,-0.49,5,82.9,19.93,0.199,-0.0439,0.148,0.0,0.0,11.44,2.17,1,0.892,3.0,-1.15,-0.204,1,5,0.1475,0.1475,0.1475,0.1475
86.314,1,0.88,6.29,-0.49,5,82.9,19.93,0.199,-0.0438,0.148,0.0,0.0,11.44,2.17,1,0.892,3.0,-1.15,-0.204,1,5,0.1475,0.1475,0.1475,0.1475
86.317,1,0.851,6.55,-3.25,5,81.6,19.93,0.199,-0.0438,0.148,0.0,0.0,11.44,2.17,1,0.892,3.0,-1.15,-0.204,1,5,0.1475,0.1475,0.1475,0.1475
86.334,1,0.851,6.55,-3.25,5,81.6,19.93,0.187,0.0245,0.148,0.0,0.0,11.44,2.17,1,0.892,3.0,-1.15,-0.204,1,5,0.1475,0.1475,0.1475,0.1475
86.336,1,0.851,6.55,-3.25,5,81.6,19.93,0.187,0.0245,0.148,0.0,0.0,11.44,2.17,1,0.898,3.0,-1.22,-0.243,1,5,0.1475,0.1475,0.1475,0.1475
86.349,1,0.857,6.82,-3.18,5,81.2,19.93,0.187,0.0245,0.148,0.0,0.0,11.44,2.17,1,0.898,3.0,-1.22,-0.243,1,5,0.1475,0.1475,0.1475,0.1475
86.353,1,0.857,6.82,-3.18,5,81.2,19.93,0.1751,0.0152,0.148,0.0,0.0,11.44,2.17,1,0.898,3.0,-1.22,-0.243,1,5,0.1475,0.1475,0.1475,0.1475
86.369,1,0.857,6.82,-3.18,5,81.2,19.93,0.1751,0.0152,0.148,0.0,0.0,11.44,2.17,1,0.888,1.5,-1.45,-0.278,1,5,0.1475,0.1475,0.1475,0.1475
86.375,1,0.857,6.82,-3.18,5,81.2,19.93,0.1667,0.0124,0.148,0.0,0.0,11.44,2.17,1,0.888,1.5,-1.45,-0.278,1,5,0.1475,0.1475,0.1475,0.1475
86.383,1,0.85,6.82,-3.74,5,81.9,19.93,0.1667,0.0124,0.148,0.0,0.0,11.44,2.17,1,0.888,1.5,-1.45,-0.278,1,5,0.1475,0.1475,0.1475,0.1475
86.394,1,0.85,6.82,-3.74,5,81.9,19.93,0.1628,0.0243,0.148,0.0,0.0,11.44,2.17,1,0.888,1.5,-1.45,-0.278,1,5,0.1475,0.1475,0.1475,0.1475
86.405,1,0.85,6.82,-3.74,5,81.9,19.93,0.1628,0.0243,0.148,0.0,0.0,11.44,2.17,1,0.906,1.5,-1.43,-0.244,1,5,0.1475,0.1475,0.1475,0.1475
86.414,1,0.85,6.82,-3.74,5,81.9,19.93,0.1628,0.0245,0.148,0.0,0.0,11.44,2.17,1,0.906,1.5,-1.43,-0.244,1,5,0.1475,0.1475,0.1475,0.1475
86.416,1,0.848,6.82,-3.97,5,82.5,19.93,0.1628,0.0245,0.148,0.0,0.0,11.44,2.17,1,0.906,1.5,-1.43,-0.244,1,5,0.1475,0.1475,0.1475,0.1475
86.42,1,0.848,6.82,-3.97,5,82.5,19.93,0.1628,0.0245,0.184,0.0,-0.224,11.44,2.17,1,0.906,1.5,-1.43,-0.244,1,5,0.1475,0.1475,0.1475,0.1475
86.42,1,0.848,6.82,-3.97,5,82.5,19.93,0.1628,0.0245,0.184,0.0,-0.224,11.44,2.17,1,0.906,1.5,-1.43,-0.244,1,5,0.2213,0.1476,0.2213,0.1476
86.434,1,0.848,6.82,-3.97,5,82.5,19.93,0.1581,0.0276,0.184,0.0,-0.224,11.44,2.17,1,0.906,1.5,-1.43,-0.244,1,5,0.2213,0.1476,0.2213,0.1476
86.436,1,0.848,6.82,-3.97,5,82.5,19.93,0.1581,0.0276,0.184,0.0,-0.224,11.44,2.17,1,0.886,1.5,-1.48,-0.119,1,5,0.2213,0.1476,0.2213,0.1476
86.442,1,0.848,6.82,-3.97,5,82.5,19.93,0.1581,0.0276,0.184,0.0,-0.224,11.44,0.22,1,0.886,1.5,-1.48,-0.119,1,5,0.2213,0.1476,0.2213,0.1476
86.443,1,0.848,6.82,-3.97,5,82.5,19.93,0.1581,0.0276,0.184,0.0,-0.224,11.44,0.22,1,0.886,1.5,-1.48,-0.119,1,5,0.2213,0.1476,0.2213,0.1476
86.449,1,0.842,6.82,-3.56,5,81.0,19.93,0.1581,0.0276,0.184,0.0,-0.224,11.44,0.22,1,0.886,1.5,-1.48,-0.119,1,5,0.2213,0.1476,0.2213,0.1476
86.453,1,0.842,6.82,-3.56,5,81.0,19.93,0.158,0.0185,0.184,0.0,-0.224,11.44,0.22,1,0.886,1.5,-1.48,-0.119,1,5,0.2213,0.1476,0.2213,0.1476
86.469,1,0.842,6.82,-3.56,5,81.0,19.93,0.158,0.0185,0.184,0.0,-0.224,11.44,0.22,1,0.879,1.5,-1.48,-0.12,1,5,0.2213,0.1476,0.2213,0.1476
86.475,1,0.842,6.82,-3.56,5,81.0,19.93,0.158,0.0186,0.184,0.0,-0.224,11.44,0.22,1,0.879,1.5,-1.48,-0.12,1,5,0.2213,0.1476,0.2213,0.1476
86.482,1,0.846,6.82,-4.1,5,80.8,19.93,0.158,0.0186,0.184,0.0,-0.224,11.44,0.22,1,0.879,1.5,-1.48,-0.12,1,5,0.2213,0.1476,0.2213,0.1476
86.495,1,0.846,6.82,-4.1,5,80.8,19.93,0.1528,0.0281,0.184,0.0,-0.224,11.44,0.22,1,0.879,1.5,-1.48,-0.12,1,5,0.2213,0.1476,0.2213,0.1476
86.515,1,0.846,6.82,-4.1,5,80.8,19.93,0.1528,0.0282,0.184,0.0,-0.224,11.44,0.22,1,0.879,1.5,-1.48,-0.12,1,5,0.2213,0.1476,0.2213,0.1476
86.516,1,0.861,6.82,-3.52,5,80.9,19.93,0.1528,0.0282,0.184,0.0,-0.224,11.44,0.22,1,0.879,1.5,-1.48,-0.12,1,5,0.2213,0.1476,0.2213,0.1476
86.534,1,0.861,6.82,-3.52,5,80.9,19.93,0.1598,0.0188,0.184,0.0,-0.224,11.44,0.22,1,0.879,1.5,-1.48,-0.12,1,5,0.2213,0.1476,0.2213,0.1476
86.538,1,0.861,6.82,-3.52,5,80.9,19.93,0.1598,0.0188,0.184,0.0,-0.224,11.44,0.22,1,0.885,0.75,-1.62,-0.163,1,5,0.2213,0.1476,0.2213,0.1476
86.548,1,0.857,6.82,-3.96,5,81.5,19.93,0.1598,0.0188,0.184,0.0,-0.224,11.44,0.22,1,0.885,0.75,-1.62,-0.163,1,5,0.2213,0.1476,0.2213,0.1476
86.554,1,0.857,6.82,-3.96,5,81.5,19.93,0.1496,0.0236,0.184,0.0,-0.224,11.44,0.22,1,0.885,0.75,-1.62,-0.163,1,5,0.2213,0.1476,0.2213,0.1476
86.569,1,0.857,6.82,-3.96,5,81.5,19.93,0.1496,0.0236,0.184,0.0,-0.224,11.44,0.22,1,0.861,0.0,-1.47,-0.216,1,5,0.2213,0.1476,0.2213,0.1476
86.575,1,0.857,6.82,-3.96,5,81.5,19.93,0.1496,0.0236,0.184,0.0,-0.224,11.44,0.22,1,0.861,0.0,-1.47,-0.216,1,5,0.2213,0.1476,0.2213,0.1476
86.583,1,0.859,6.82,-3.6,5,81.0,19.93,0.1496,0.0236,0.184,0.0,-0.224,11.44,0.22,1,0.861,0.0,-1.47,-0.216,1,5,0.2213,0.1476,0.2213,0.1476
86.594,1,0.859,6.82,-3.6,5,81.0,19.93,0.1565,0.0191,0.184,0.0,-0.224,11.44,0.22,1,0.861,0.0,-1.47,-0.216,1,5,0.2213,0.1476,0.2213,0.1476
86.614,1,0.859,6.82,-3.6,5,81.0,19.93,0.1565,0.0191,0.184,0.0,-0.224,11.44,0.22,1,0.861,0.0,-1.47,-0.216,1,5,0.2213,0.1476,0.2213,0.1476
86.616,1,0.873,7.08,-1.56,5,81.3,19.93,0.1565,0.0191,0.184,0.0,-0.224,11.44,0.22,1,0.861,0.0,-1.47,-0.216,1,5,0.2213,0.1476,0.2213,0.1476
86.62,1,0.873,7.08,-1.56,5,81.3,19.93,0.1565,0.0191,0.169,0.006,0.038,11.44,0.22,1,0.861,0.0,-1.47,-0.216,1,5,0.2213,0.1476,0.2213,0.1476
86.62,1,0.873,7.08,-1.56,5,81.3,19.93,0.1565,0.0191,0.169,0.006,0.038,11.44,0.22,1,0.861,0.0,-1.47,-0.216,1,5,0.1499,0.1749,0.1749,0.1749
86.634,1,0.873,7.08,-1.56,5,81.3,19.93,0.1634,-0.0283,0.169,0.006,0.038,11.44,0.22,1,0.861,0.0,-1.47,-0.216,1,5,0.1499,0.1749,0.1749,0.1749
86.637,1,0.873,7.08,-1.56,5,81.3,19.93,0.1634,-0.0283,0.169,0.006,0.038,11.44,0.22,1,0.873,1.5,-1.6,-0.006,1,5,0.1499,0.1749,0.1749,0.1749
86.641,1,0.873,7.08,-1.56,5,81.3,19.93,0.1634,-0.0283,0.169,0.006,0.038,11.44,-0.16,1,0.873,1.5,-1.6,-0.006,1,5,0.1499,0.1749,0.1749,0.1749
86.641,1,0.873,7.08,-1.56,5,81.3,19.93,0.1634,-0.0283,0.169,0.006,0.038,11.44,-0.16,1,0.873,1.5,-1.6,-0.006,1,5,0.1499,0.1749,0.1749,0.1749
86.65,1,0.83,7.34,-4.32,5,81.2,19.93,0.1634,-0.0283,0.169,0.006,0.038,11.44,-0.16,1,0.873,1.5,-1.6,-0.006,1,5,0.1499,0.1749,0.1749,0.1749
86.653,1,0.83,7.34,-4.32,5,81.2,19.93,0.1516,0.0263,0.169,0.006,0.038,11.44,-0.16,1,0.873,1.5,-1.6,-0.006,1,5,0.1499,0.1749,0.1749,0.1749
86.668,1,0.83,7.34,-4.32,5,81.2,19.93,0.1516,0.0263,0.169,0.006,0.038,11.44,-0.16,1,0.792,1.5,-1.68,-0.108,1,4,0.1499,0.1749,0.1749,0.1749
86.677,1,0.83,7.34,-4.32,5,81.2,19.93,0.1394,0.0197,0.169,0.006,0.038,11.44,-0.16,1,0.792,1.5,-1.68,-0.108,1,4,0.1499,0.1749,0.1749,0.1749
86.682,1,0.845,7.34,-4.31,5,81.5,19.93,0.1394,0.0197,0.169,0.006,0.038,11.44,-0.16,1,0.792,1.5,-1.68,-0.108,1,4,0.1499,0.1749,0.1749,0.1749
86.694,1,0.845,7.34,-4.31,5,81.5,19.93,0.1373,0.0187,0.169,0.006,0.038,11.44,-0.16,1,0.792,1.5,-1.68,-0.108,1,4,0.1499,0.1749,0.1749,0.1749
86.703,1,0.845,7.34,-4.31,5,81.5,19.93,0.1373,0.0187,0.169,0.006,0.038,11.44,-0.16,1,0.813,1.5,-1.68,-0.083,1,5,0.1499,0.1749,0.1749,0.1749
86.714,1,0.845,7.34,-4.31,5,81.5,19.93,0.1373,0.0189,0.169,0.006,0.038,11.44,-0.16,1,0.813,1.5,-1.68,-0.083,1,5,0.1499,0.1749,0.1749,0.1749
86.716,1,0.841,7.34,-4.0,5,81.9,19.93,0.1373,0.0189,0.169,0.006,0.038,11.44,-0.16,1,0.813,1.5,-1.68,-0.083,1,5,0.1499,0.1749,0.1749,0.1749
86.735,1,0.841,7.34,-4.0,5,81.9,19.93,0.1369,0.0126,0.169,0.006,0.038,11.44,-0.16,1,0.813,1.5,-1.68,-0.083,1,5,0.1499,0.1749,0.1749,0.1749
86.736,1,0.841,7.34,-4.0,5,81.9,19.93,0.1369,0.0126,0.169,0.006,0.038,11.44,-0.16,1,0.785,1.5,-1.38,-0.189,1,4,0.1499,0.1749,0.1749,0.1749
86.749,1,0.854,7.6,-3.92,5,81.7,19.93,0.1369,0.0126,0.169,0.006,0.038,11.44,-0.16,1,0.785,1.5,-1.38,-0.189,1,4,0.1499,0.1749,0.1749,0.1749
86.754,1,0.854,7.6,-3.92,5,81.7,19.93,0.144,0.0115,0.169,0.006,0.038,11.44,-0.16,1,0.785,1.5,-1.38,-0.189,1,4,0.1499,0.1749,0.1749,0.1749
86.768,1,0.854,7.6,-3.92,5,81.7,19.93,0.144,0.0115,0.169,0.006,0.038,11.44,-0.16,1,0.779,3.0,-1.09,-0.092,1,4,0.1499,0.1749,0.1749,0.1749
86.775,1,0.854,7.6,-3.92,5,81.7,19.93,0.151,0.0154,0.169,0.006,0.038,11.44,-0.16,1,0.779,3.0,-1.09,-0.092,1,4,0.1499,0.1749,0.1749,0.1749
86.781,1,0.867,7.6,-1.11,5,81.9,19.93,0.151,0.0154,0.169,0.006,0.038,11.44,-0.16,1,0.779,3.0,-1.09,-0.092,1,4,0.1499,0.1749,0.1749,0.1749
86.794,1,0.867,7.6,-1.11,5,81.9,19.93,0.1579,-0.0444,0.169,0.006,0.038,11.44,-0.16,1,0.779,3.0,-1.09,-0.092,1,4,0.1499,0.1749,0.1749,0.1749
86.814,1,0.867,7.6,-1.11,5,81.9,19.93,0.1649,-0.0432,0.169,0.006,0.038,11.44,-0.16,1,0.779,3.0,-1.09,-0.092,1,4,0.1499,0.1749,0.1749,0.1749
86.816,1,0.871,7.34,-0.91,5,82.4,19.93,0.1649,-0.0432,0.169,0.006,0.038,11.44,-0.16,1,0.779,3.0,-1.09,-0.092,1,4,0.1499,0.1749,0.1749,0.1749
86.82,1,0.871,7.34,-0.91,5,82.4,19.93,0.1649,-0.0432,0.167,0.019,0.112,11.44,-0.16,1,0.779,3.0,-1.09,-0.092,1,4,0.1499,0.1749,0.1749,0.1749
86.821,1,0.871,7.34,-0.91,5,82.4,19.93,0.1649,-0.0432,0.167,0.019,0.112,11.44,-0.16,1,0.779,3.0,-1.09,-0.092,1,4,0.1482,0.2223,0.1482,0.1482
86.834,1,0.871,7.34,-0.91,5,82.4,19.93,0.1719,-0.0437,0.167,0.019,0.112,11.44,-0.16,1,0.779,3.0,-1.09,-0.092,1,4,0.1482,0.2223,0.1482,0.1482
86.835,1,0.871,7.34,-0.91,5,82.4,19.93,0.1719,-0.0437,0.167,0.019,0.112,11.44,-0.16,1,0.778,10.5,-0.41,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
86.841,1,0.871,7.34,-0.91,5,82.4,19.93,0.1719,-0.0437,0.167,0.019,0.112,11.44,1.22,1,0.778,10.5,-0.41,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
86.841,1,0.871,7.34,-0.91,5,82.4,19.93,0.1719,-0.0437,0.167,0.019,0.112,11.44,1.22,1,0.778,10.5,-0.41,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
86.849,1,0.865,7.6,-1.53,5,81.9,19.93,0.1719,-0.0437,0.167,0.019,0.112,11.44,1.22,1,0.778,10.5,-0.41,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
86.853,1,0.865,7.6,-1.53,5,81.9,19.93,0.1788,-0.0307,0.167,0.019,0.112,11.44,1.22,1,0.778,10.5,-0.41,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
86.868,1,0.865,7.6,-1.53,5,81.9,19.93,0.1788,-0.0307,0.167,0.019,0.112,11.44,1.22,1,0.774,10.5,-0.48,-0.205,1,4,0.1482,0.2223,0.1482,0.1482
86.875,1,0.865,7.6,-1.53,5,81.9,19.93,0.186,-0.0293,0.167,0.019,0.112,11.44,1.22,1,0.774,10.5,-0.48,-0.205,1,4,0.1482,0.2223,0.1482,0.1482
86.883,1,0.861,7.87,-1.24,5,81.0,19.93,0.186,-0.0293,0.167,0.019,0.112,11.44,1.22,1,0.774,10.5,-0.48,-0.205,1,4,0.1482,0.2223,0.1482,0.1482
86.894,1,0.861,7.87,-1.24,5,81.0,19.93,0.1929,-0.039,0.167,0.019,0.112,11.44,1.22,1,0.774,10.5,-0.48,-0.205,1,4,0.1482,0.2223,0.1482,0.1482
86.914,1,0.861,7.87,-1.24,5,81.0,19.93,0.1938,-0.0386,0.167,0.019,0.112,11.44,1.22,1,0.774,10.5,-0.48,-0.205,1,4,0.1482,0.2223,0.1482,0.1482
86.916,1,0.862,7.87,-1.44,5,80.7,19.93,0.1938,-0.0386,0.167,0.019,0.112,11.44,1.22,1,0.774,10.5,-0.48,-0.205,1,4,0.1482,0.2223,0.1482,0.1482
86.934,1,0.862,7.87,-1.44,5,80.7,19.93,0.1938,-0.033,0.167,0.019,0.112,11.44,1.22,1,0.774,10.5,-0.48,-0.205,1,4,0.1482,0.2223,0.1482,0.1482
86.936,1,0.862,7.87,-1.44,5,80.7,19.93,0.1938,-0.033,0.167,0.019,0.112,11.44,1.22,1,0.78,3.0,-1.74,-0.229,1,4,0.1482,0.2223,0.1482,0.1482
86.948,1,0.835,7.6,-3.52,5,80.9,19.93,0.1938,-0.033,0.167,0.019,0.112,11.44,1.22,1,0.78,3.0,-1.74,-0.229,1,4,0.1482,0.2223,0.1482,0.1482
86.953,1,0.835,7.6,-3.52,5,80.9,19.93,0.1819,0.0216,0.167,0.019,0.112,11.44,1.22,1,0.78,3.0,-1.74,-0.229,1,4,0.1482,0.2223,0.1482,0.1482
86.969,1,0.835,7.6,-3.52,5,80.9,19.93,0.1819,0.0216,0.167,0.019,0.112,11.44,1.22,1,0.77,3.0,-1.46,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
86.975,1,0.835,7.6,-3.52,5,80.9,19.93,0.1698,0.0165,0.167,0.019,0.112,11.44,1.22,1,0.77,3.0,-1.46,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
86.982,1,0.851,7.87,-3.12,5,80.9,19.93,0.1698,0.0165,0.167,0.019,0.112,11.44,1.22,1,0.77,3.0,-1.46,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
86.994,1,0.851,7.87,-3.12,5,80.9,19.93,0.1768,0.0062,0.167,0.019,0.112,11.44,1.22,1,0.77,3.0,-1.46,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
87.014,1,0.851,7.87,-3.12,5,80.9,19.93,0.1831,0.0086,0.167,0.019,0.112,11.44,1.22,1,0.77,3.0,-1.46,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
87.015,1,0.875,7.6,-1.11,5,80.9,19.93,0.1831,0.0086,0.167,0.019,0.112,11.44,1.22,1,0.77,3.0,-1.46,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
87.02,1,0.875,7.6,-1.11,5,80.9,19.93,0.1831,0.0086,0.148,0.0,0.0,11.44,1.22,1,0.77,3.0,-1.46,-0.108,1,4,0.1482,0.2223,0.1482,0.1482
87.02,1,0.875,7.6,-1.11,5,80.9,19.93,0.1831,0.0086,0.148,0.0,0.0,11.44,1.22,1,0.77,3.0,-1.46,-0.108,1,4,0.1475,0.1475,0.1475,0.1475
87.035,1,0.875,7.6,-1.11,5,80.9,19.93,0.1901,-0.0386,0.148,0.0,0.0,11.44,1.22,1,0.77,3.0,-1.46,-0.108,1,4,0.1475,0.1475,0.1475,0.1475
87.036,1,0.875,7.6,-1.11,5,80.9,19.93,0.1901,-0.0386,0.148,0.0,0.0,11.44,1.22,1,0.752,1.5,-1.41,0.009,1,4,0.1475,0.1475,0.1475,0.1475
87.041,1,0.875,7.6,-1.11,5,80.9,19.93,0.1901,-0.0386,0.148,0.0,0.0,11.44,0.36,1,0.752,1.5,-1.41,0.009,1,4,0.1475,0.1475,0.1475,0.1475
87.041,1,0.875,7.6,-1.11,5,80.9,19.93,0.1901,-0.0386,0.148,0.0,0.0,11.44,0.36,1,0.752,1.5,-1.41,0.009,1,4,0.1475,0.1475,0.1475,0.1475
87.049,1,0.834,7.87,-3.76,5,80.3,19.93,0.1901,-0.0386,0.148,0.0,0.0,11.44,0.36,1,0.752,1.5,-1.41,0.009,1,4,0.1475,0.1475,0.1475,0.1475
87.054,1,0.834,7.87,-3.76,5,80.3,19.93,0.1782,0.0229,0.148,0.0,0.0,11.44,0.36,1,0.752,1.5,-1.41,0.009,1,4,0.1475,0.1475,0.1475,0.1475
87.068,1,0.834,7.87,-3.76,5,80.3,19.93,0.1782,0.0229,0.148,0.0,0.0,11.44,0.36,1,0.788,1.5,-2.05,-0.123,1,4,0.1475,0.1475,0.1475,0.1475
87.076,1,0.834,7.87,-3.76,5,80.3,19.93,0.166,0.0175,0.148,0.0,0.0,11.44,0.36,1,0.788,1.5,-2.05,-0.123,1,4,0.1475,0.1475,0.1475,0.1475
87.083,1,0.872,7.87,-1.45,5,80.3,19.93,0.166,0.0175,0.148,0.0,0.0,11.44,0.36,1,0.788,1.5,-2.05,-0.123,1,4,0.1475,0.1475,0.1475,0.1475
87.094,1,0.872,7.87,-1.45,5,80.3,19.93,0.1729,-0.0356,0.148,0.0,0.0,11.44,0.36,1,0.788,1.5,-2.05,-0.123,1,4,0.1475,0.1475,0.1475,0.1475
87.114,1,0.872,7.87,-1.45,5,80.3,19.93,0.1799,-0.0343,0.148,0.0,0.0,11.44,0.36,1,0.788,1.5,-2.05,-0.123,1,4,0.1475,0.1475,0.1475,0.1475
