t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
59.666,1,0.832,2.25,0.46,5,73.3,20.46,0.09,-0.0325,0.082,0.002,0.006,0.202,-2.805,-178.19,11.75,1,0.58,1,0.865,13.57,4.41,-3.779,1,5,0.0791,0.081,0.0865,0.081
59.701,1,0.837,2.25,0.96,5,73.3,20.46,0.09,-0.0299,0.083,0.001,0.005,0.2,-2.805,-178.19,11.75,1,0.58,1,0.865,13.57,4.41,-3.779,1,5,0.0791,0.0828,0.0865,0.0847
59.765,1,0.863,2.25,0.95,5,73.2,20.0,0.09,-0.0376,0.086,0.0,0.009,0.193,-2.805,-178.19,11.75,1,0.58,1,0.873,13.57,4.44,-3.774,1,5,0.0868,0.085,0.0868,0.085
59.8,1,0.864,2.25,0.95,5,73.4,19.85,0.09,-0.0373,0.085,0.0,0.007,0.191,-2.805,-178.19,11.75,1,0.58,1,0.873,13.57,4.44,-3.774,1,5,0.0883,0.0846,0.0865,0.0809
59.866,1,0.859,2.25,0.45,5,73.7,20.2,0.09,-0.037,0.087,0.0,-0.087,0.184,-2.805,-178.53,11.74,1,0.12,1,0.872,13.57,4.47,-3.769,1,5,0.0977,0.0866,0.0866,0.0756
59.903,1,0.858,2.25,0.27,5,73.9,20.04,0.09,-0.0283,0.089,0.001,0.007,0.181,-2.805,-178.53,11.74,1,0.12,1,0.872,13.57,4.47,-3.769,1,5,0.0944,0.0833,0.0962,0.0814
59.968,1,0.858,2.25,0.53,5,73.2,20.2,0.09,-0.0249,0.09,0.005,0.004,0.175,-2.806,-178.59,11.74,1,0.12,1,0.874,13.09,2.51,-5.046,1,5,0.0833,0.0852,0.1037,0.087
59.999,1,0.858,2.25,0.25,5,73.4,20.04,0.09,-0.0295,0.089,0.003,-0.004,0.174,-2.806,-178.59,11.74,1,0.12,1,0.874,13.09,2.51,-5.042,1,5,0.0833,0.0852,0.1,0.0889
60.066,1,0.854,2.0,0.63,5,73.7,20.04,0.09,-0.0247,0.089,0.0,-0.004,0.166,-2.806,-178.59,11.74,1,-1.68,1,0.869,15.99,8.95,-5.394,1,5,0.0887,0.0869,0.0906,0.0887
60.099,1,0.874,2.25,0.26,5,73.5,20.0,0.09,-0.0281,0.09,0.0,0.006,0.165,-2.806,-178.59,11.74,1,-1.68,1,0.869,15.99,8.95,-5.394,1,5,0.0906,0.0887,0.0906,0.0887
60.165,1,0.882,2.25,0.56,5,74.4,20.46,0.09,-0.0249,0.088,0.0,-0.073,0.158,-2.806,-178.65,11.74,1,-1.68,1,0.88,16.48,9.48,-2.503,1,5,0.0981,0.0963,0.0815,0.0778
60.2,1,0.876,2.0,0.51,5,74.5,19.97,0.09,-0.0301,0.088,0.0,0.002,0.156,-2.806,-178.65,11.74,1,-1.68,1,0.88,16.48,9.48,-2.503,1,5,0.0981,0.0963,0.0815,0.0778
60.266,1,0.887,2.25,0.26,5,74.5,20.04,0.09,-0.0264,0.089,0.001,-0.012,0.149,-2.807,-178.71,11.71,1,-2.05,1,0.876,15.99,7.16,-4.332,1,5,0.0833,0.0833,0.0962,0.0925
60.3,1,0.886,2.25,0.26,5,74.4,20.04,0.09,-0.0253,0.088,0.0,0.01,0.147,-2.807,-178.71,11.71,1,-2.05,1,0.876,15.99,7.16,-4.332,1,5,0.0832,0.0814,0.0943,0.0925
60.336,1,0.879,2.25,0.26,5,74.0,20.0,0.09,-0.0251,0.086,0.0,0.003,0.144,-2.807,-178.71,11.71,1,-2.05,1,0.875,15.99,7.16,-2.814,1,5,0.0832,0.0851,0.0887,0.0887
60.366,1,0.831,2.0,0.54,5,74.0,19.97,0.09,-0.0249,0.086,0.001,-0.0,0.14,-2.807,-178.71,11.71,1,-2.05,1,0.879,15.99,7.48,-2.159,1,5,0.0814,0.087,0.087,0.0888
60.433,1,0.882,2.25,0.3,5,74.4,20.04,0.09,-0.0269,0.083,-0.002,-0.007,0.135,-2.807,-178.65,11.71,1,-2.05,1,0.884,15.99,7.49,-2.15,1,5,0.0871,0.0834,0.0797,0.0834
60.467,1,0.874,2.25,0.3,5,74.6,20.04,0.09,-0.0258,0.084,-0.003,-0.034,0.132,-2.807,-178.71,11.71,1,-1.59,1,0.884,15.99,7.49,-2.15,1,5,0.0926,0.0852,0.0759,0.0815
60.5,1,0.881,2.25,0.35,5,74.7,20.46,0.09,-0.0258,0.087,-0.002,-0.029,0.13,-2.807,-178.76,11.71,1,-1.59,1,0.884,15.99,7.49,-2.15,1,5,0.0926,0.0889,0.0797,0.0852
60.533,1,0.885,2.0,0.31,5,75.2,20.56,0.09,-0.0266,0.091,0.0,-0.017,0.126,-2.807,-178.82,11.71,1,-1.59,1,0.89,15.51,7.25,-4.564,1,5,0.0889,0.0889,0.0944,0.0926
60.568,1,0.886,1.75,0.55,5,75.4,20.46,0.09,-0.0229,0.092,0.002,-0.021,0.122,-2.807,-178.82,11.71,1,-1.59,1,0.89,15.51,7.25,-4.564,1,5,0.0869,0.0851,0.1017,0.0925
60.598,1,0.885,1.75,0.44,5,75.3,20.46,0.09,-0.024,0.091,0.001,-0.003,0.121,-2.807,-178.82,11.71,1,-1.59,1,0.892,15.51,6.84,-3.7,1,5,0.0869,0.0851,0.0998,0.0924
60.665,1,0.883,1.75,0.13,5,75.6,20.0,0.09,-0.0228,0.089,0.0,0.002,0.114,-2.807,-178.82,11.71,1,-1.29,1,0.892,15.03,7.34,-4.651,1,5,0.0907,0.0888,0.0888,0.087
60.698,1,0.884,1.75,0.13,5,75.6,20.0,0.09,-0.0176,0.087,-0.0,0.01,0.112,-2.807,-178.82,11.71,1,-1.29,1,0.892,15.03,7.34,-4.651,1,5,0.0907,0.087,0.087,0.0852
60.768,1,0.873,2.0,0.58,5,75.1,19.97,0.09,-0.0179,0.088,-0.003,-0.016,0.105,-2.807,-178.76,11.71,1,-1.29,1,0.893,15.51,7.26,-4.563,1,5,0.1,0.0908,0.0797,0.0834
60.798,1,0.877,1.75,0.13,5,75.1,20.0,0.09,-0.0288,0.091,-0.002,-0.067,0.103,-2.807,-178.82,11.71,1,-1.29,1,0.892,15.51,8.29,-2.529,1,5,0.0999,0.0944,0.0833,0.0851
60.866,1,0.846,1.5,0.14,5,74.8,20.04,0.09,-0.0177,0.095,-0.001,-0.02,0.095,-2.807,-178.93,11.7,1,-1.65,1,0.893,15.03,6.41,-5.245,1,5,0.0925,0.0888,0.0999,0.0999
60.9,1,0.848,1.25,0.24,5,74.8,20.46,0.09,-0.0149,0.094,-0.002,-0.003,0.093,-2.807,-178.93,11.7,1,-1.65,1,0.893,15.03,6.41,-5.245,1,5,0.0925,0.0869,0.098,0.0999
60.966,1,0.856,1.0,-0.16,5,73.7,19.97,0.09,-0.0144,0.092,0.0,-0.014,0.086,-2.808,-179.11,11.7,1,-1.65,1,0.896,14.06,6.16,-4.698,1,5,0.0906,0.0869,0.098,0.0924
61.065,1,0.866,0.75,-0.11,5,73.5,20.0,0.09,-0.0055,0.092,-0.002,-0.073,0.077,-2.807,-179.16,11.7,1,-2.38,1,0.883,14.06,5.24,-6.663,1,5,0.1036,0.0925,0.0869,0.0851
61.098,1,0.864,0.75,-0.39,5,73.6,20.04,0.09,-0.0033,0.092,-0.002,-0.024,0.075,-2.807,-179.22,11.7,1,-2.38,1,0.883,14.06,5.24,-6.663,1,5,0.1035,0.0924,0.0887,0.085
61.164,1,0.843,0.75,-0.01,5,73.9,20.2,0.09,0.0006,0.097,0.003,-0.014,0.067,-2.808,-179.28,11.7,1,-2.38,1,0.853,15.51,3.39,-5.871,1,5,0.0917,0.0899,0.1101,0.0972
61.198,1,0.852,0.5,-0.19,5,73.9,20.44,0.09,-0.0061,0.095,0.003,-0.02,0.065,-2.808,-179.28,11.7,1,-2.38,1,0.853,15.51,3.39,-5.871,1,5,0.0881,0.0881,0.1083,0.0954
61.267,1,0.848,0.25,-0.32,5,73.6,20.46,0.09,-0.0005,0.091,0.001,-0.019,0.058,-2.808,-179.34,11.7,1,-3.55,1,0.893,16.96,12.43,-3.731,1,5,0.0909,0.0909,0.0927,0.0891
61.305,1,0.85,0.25,-0.45,5,73.7,20.2,0.09,0.0045,0.09,-0.001,0.027,0.055,-2.808,-179.34,11.7,1,-3.55,1,0.896,16.96,12.43,-3.725,1,5,0.0945,0.0856,0.0927,0.0873
61.331,1,0.861,0.0,-0.39,5,74.0,20.04,0.09,0.0065,0.088,-0.002,-0.03,0.053,-2.808,-179.34,11.7,1,-3.55,1,0.893,16.96,11.5,-4.274,1,5,0.0944,0.0855,0.0873,0.0855
61.365,1,0.868,-0.25,-0.44,5,74.4,20.0,0.09,0.008,0.087,-0.002,-0.034,0.05,-2.808,-179.45,11.7,1,-3.55,1,0.894,16.96,11.51,-4.278,1,5,0.0962,0.087,0.0833,0.0814
61.399,1,0.869,-0.25,-0.44,5,74.7,20.0,0.09,0.0118,0.088,-0.002,-0.023,0.048,-2.808,-179.51,11.7,1,-3.55,1,0.894,16.96,11.51,-4.278,1,5,0.0962,0.0888,0.0833,0.0851
61.431,1,0.862,0.0,-0.97,5,74.9,20.2,0.09,0.0112,0.091,0.001,-0.011,0.044,-2.808,-179.51,11.7,1,-3.55,1,0.899,16.48,10.88,-4.34,1,5,0.0925,0.0925,0.0906,0.0869
61.463,1,0.858,-0.25,-0.44,5,75.0,20.0,0.09,0.017,0.091,0.004,-0.002,0.04,-2.808,-179.51,11.7,1,-3.24,1,0.904,16.48,10.51,-3.455,1,5,0.0887,0.0905,0.0961,0.0868
61.5,1,0.842,0.0,-0.14,5,75.1,19.97,0.09,0.0108,0.09,0.005,-0.016,0.039,-2.809,-179.51,11.7,1,-3.24,1,0.904,16.48,10.51,-3.455,1,5,0.0831,0.0886,0.1016,0.0868
61.564,1,0.859,-0.25,-0.45,5,75.5,20.46,0.09,0.0025,0.087,0.0,0.0,0.032,-2.809,-179.51,11.7,1,-3.24,1,0.906,16.48,10.84,-2.855,1,5,0.0886,0.0886,0.0868,0.0849
61.596,1,0.858,-0.25,-0.64,5,75.5,20.04,0.09,0.0109,0.088,0.0,-0.003,0.03,-2.809,-179.51,11.7,1,-3.24,1,0.911,16.48,10.85,-2.848,1,5,0.0905,0.0887,0.0868,0.085
61.633,1,0.856,-0.25,-0.75,5,75.2,20.2,0.09,0.014,0.086,-0.001,-0.005,0.026,-2.809,-179.51,11.7,1,-3.24,1,0.911,15.99,10.39,-5.606,1,5,0.0924,0.0868,0.0831,0.0813
61.664,1,0.848,-0.25,-0.76,5,74.9,20.2,0.09,0.0158,0.087,-0.001,-0.016,0.023,-2.809,-179.56,11.7,1,-2.73,1,0.912,15.99,10.39,-5.602,1,5,0.0942,0.0923,0.0794,0.0812
61.698,1,0.843,-0.25,-0.76,5,74.7,20.2,0.09,0.0157,0.086,-0.002,0.006,0.021,-2.808,-179.56,11.7,1,-2.73,1,0.912,15.99,10.39,-5.602,1,5,0.0923,0.0905,0.0775,0.0831
61.734,1,0.852,-0.25,-0.64,5,74.8,20.04,0.09,0.0156,0.087,0.0,0.006,0.018,-2.809,-179.56,11.7,1,-2.73,1,0.914,15.99,9.97,-3.482,1,5,0.085,0.0905,0.085,0.0887
61.764,1,0.864,-0.25,-0.64,5,74.9,20.04,0.09,0.0136,0.089,0.003,0.009,0.014,-2.809,-179.51,11.7,1,-2.73,1,0.916,15.99,9.98,-3.482,1,5,0.0795,0.0868,0.0961,0.0924
61.798,1,0.866,-0.25,-0.63,5,74.8,20.04,0.09,0.0134,0.089,0.005,-0.013,0.012,-2.809,-179.51,11.7,1,-2.73,1,0.916,15.99,9.98,-3.482,1,5,0.0757,0.0868,0.0998,0.0924
61.832,1,0.857,-0.25,-0.72,5,74.6,20.2,0.09,0.0134,0.088,0.005,0.014,0.009,-2.809,-179.51,11.7,1,-2.73,1,0.92,15.99,10.01,-3.482,1,5,0.0777,0.0887,0.0961,0.0887
61.864,1,0.853,0.0,-0.69,5,74.6,19.97,0.09,0.0148,0.088,0.003,-0.009,0.005,-2.809,-179.51,11.68,1,-2.4,1,0.918,16.48,9.51,-2.499,1,5,0.0813,0.0924,0.0887,0.0887
61.897,1,0.851,-0.25,-0.45,5,74.2,20.46,0.09,0.0113,0.089,0.001,-0.017,0.003,-2.809,-179.51,11.68,1,-2.4,1,0.918,16.48,9.51,-2.499,1,5,0.0869,0.0943,0.085,0.0887
61.929,1,0.856,0.0,-0.96,5,74.5,20.2,0.09,0.0102,0.091,-0.003,0.062,-0.0,-2.809,-179.45,11.68,1,-2.4,1,0.926,16.48,8.53,-4.518,1,5,0.0943,0.0943,0.0814,0.0924
61.964,1,0.842,0.25,-0.59,5,73.1,20.2,0.09,0.0162,0.091,-0.0,-0.021,-0.004,-2.809,-179.39,11.68,1,-2.4,1,0.926,16.48,8.53,-4.518,1,5,0.0962,0.0981,0.0833,0.0851
61.998,1,0.841,0.25,-0.59,5,73.0,20.2,0.09,0.0067,0.091,0.002,0.008,-0.006,-2.81,-179.39,11.68,1,-2.4,1,0.926,16.48,8.53,-4.518,1,5,0.0925,0.1018,0.0851,0.0851
62.064,1,0.843,0.25,-0.31,5,73.1,20.0,0.09,0.0075,0.087,0.002,0.03,-0.013,-2.81,-179.34,11.68,1,-1.95,1,0.923,16.96,10.14,-5.331,1,5,0.0776,0.0905,0.0868,0.0923
62.099,1,0.835,0.75,-0.23,5,73.2,20.46,0.09,0.0028,0.085,0.001,0.009,-0.014,-2.81,-179.34,11.68,1,-1.95,1,0.923,16.96,10.14,-5.331,1,5,0.0776,0.0868,0.085,0.0887
62.134,1,0.841,0.5,-0.14,5,73.4,19.97,0.09,-0.0047,0.083,0.003,0.0,-0.018,-2.81,-179.34,11.68,1,-1.95,1,0.917,16.96,10.14,-5.325,1,5,0.0739,0.0869,0.085,0.085
62.163,1,0.83,0.25,0.24,5,73.3,20.0,0.09,-0.0026,0.084,0.004,-0.002,-0.021,-2.81,-179.34,11.68,1,-1.95,1,0.908,16.96,8.84,-6.345,1,5,0.074,0.0888,0.087,0.0851
62.198,1,0.826,0.25,-0.05,5,73.1,20.2,0.09,-0.0061,0.085,0.003,0.002,-0.023,-2.81,-179.34,11.68,1,-1.95,1,0.908,16.96,8.84,-6.345,1,5,0.0777,0.0869,0.0888,0.0869
62.231,1,0.812,0.25,0.03,5,72.8,20.2,0.09,-0.0011,0.087,-0.0,-0.037,-0.026,-2.81,-179.39,11.68,1,-1.95,1,0.901,16.96,8.83,-5.073,1,5,0.0887,0.0869,0.0869,0.085
62.263,1,0.81,0.25,0.06,5,72.5,20.46,0.09,-0.0026,0.085,0.0,0.043,-0.028,-2.81,-179.39,11.66,1,-1.63,1,0.901,16.48,8.9,-5.18,1,5,0.0924,0.085,0.085,0.0776
62.297,1,0.822,0.5,-0.44,5,72.6,20.2,0.09,-0.0031,0.086,0.003,0.001,-0.031,-2.811,-179.34,11.66,1,-1.63,1,0.901,16.48,8.9,-5.18,1,5,0.0906,0.0906,0.0869,0.0758
62.332,1,0.828,0.25,-0.14,5,73.0,20.2,0.09,0.0027,0.09,0.006,0.004,-0.035,-2.811,-179.39,11.66,1,-1.63,1,0.897,16.96,8.81,-6.358,1,5,0.0869,0.0943,0.0962,0.0814
62.363,1,0.821,0.25,0.03,5,73.2,20.2,0.09,0.0004,0.091,0.003,-0.035,-0.039,-2.811,-179.45,11.66,1,-1.63,1,0.894,16.96,8.38,-4.261,1,5,0.0851,0.0888,0.098,0.0906
62.396,1,0.811,0.75,-0.62,5,73.3,20.2,0.09,-0.0025,0.09,0.002,0.005,-0.04,-2.811,-179.45,11.66,1,-1.63,1,0.894,16.96,8.38,-4.261,1,5,0.0833,0.087,0.0981,0.0925
62.431,1,0.825,0.25,-0.07,5,73.4,20.2,0.09,0.0028,0.086,0.0,0.002,-0.044,-2.811,-179.45,11.66,1,-1.63,1,0.897,16.48,8.51,-4.499,1,5,0.0832,0.0832,0.0906,0.0888
62.463,1,0.84,0.25,-0.31,5,73.7,20.2,0.09,-0.0004,0.088,0.001,-0.01,-0.048,-2.811,-179.45,11.66,1,-2.54,1,0.895,16.48,8.51,-4.498,1,5,0.0869,0.0851,0.0906,0.0888
62.497,1,0.847,0.25,-0.56,5,73.6,20.44,0.09,0.0036,0.087,0.0,0.009,-0.049,-2.811,-179.45,11.66,1,-2.54,1,0.895,16.48,8.51,-4.498,1,5,0.0869,0.0869,0.0869,0.0869
62.531,1,0.847,0.25,-0.42,5,74.0,20.44,0.09,0.0078,0.088,-0.001,-0.035,-0.053,-2.811,-179.51,11.66,1,-2.54,1,0.887,16.48,8.14,-3.669,1,5,0.0907,0.087,0.087,0.0889
62.568,1,0.833,0.25,-0.74,5,73.8,20.2,0.09,0.0052,0.088,-0.003,0.045,-0.056,-2.811,-179.51,11.66,1,-2.54,1,0.872,16.48,8.15,-3.669,1,5,0.0963,0.087,0.0833,0.0852
62.595,1,0.827,0.25,-0.58,5,73.8,20.44,0.09,0.0108,0.089,-0.003,0.073,-0.058,-2.811,-179.45,11.66,1,-2.54,1,0.865,15.99,7.26,-4.369,1,5,0.0999,0.0888,0.0833,0.0833
62.63,1,0.827,0.25,-0.18,5,73.6,20.56,0.09,0.008,0.094,0.001,-0.025,-0.062,-2.811,-179.45,11.66,1,-2.54,1,0.87,16.48,7.22,-5.582,1,5,0.0999,0.0999,0.0906,0.0851
62.665,1,0.821,0.25,-0.41,5,73.7,20.46,0.09,0.0009,0.095,0.003,-0.045,-0.066,-2.811,-179.45,11.66,1,-2.54,1,0.859,16.48,7.22,-5.574,1,5,0.092,0.0975,0.0993,0.092
62.696,1,0.819,0.25,-0.39,5,74.2,20.46,0.09,0.005,0.097,0.003,-0.043,-0.068,-2.811,-179.51,11.66,1,-2.54,1,0.859,16.48,7.22,-5.574,1,5,0.0883,0.0975,0.103,0.0994
62.731,1,0.829,0.25,-0.61,5,74.6,20.46,0.09,0.0045,0.092,0.0,-0.012,-0.072,-2.811,-179.51,11.66,1,-2.54,1,0.859,15.99,7.22,-4.375,1,5,0.0841,0.0877,0.0968,0.0987
62.762,1,0.832,-0.25,-0.44,5,73.8,20.46,0.09,0.0084,0.091,-0.0,0.017,-0.075,-2.811,-179.45,11.66,1,-2.54,1,0.854,15.51,7.73,-5.345,1,5,0.0866,0.0901,0.0919,0.0972
62.796,1,0.833,-0.25,-0.17,5,73.7,20.46,0.09,0.0117,0.092,0.0,-0.006,-0.077,-2.811,-179.45,11.66,1,-2.54,1,0.854,15.51,7.73,-5.345,1,5,0.0902,0.0937,0.0902,0.0937
62.83,1,0.837,-0.25,-0.74,5,72.9,20.46,0.09,0.0063,0.091,-0.003,0.007,-0.08,-2.811,-179.45,11.66,1,-2.54,1,0.847,15.51,7.23,-5.17,1,5,0.0961,0.0907,0.0854,0.0925
62.863,1,0.81,0.0,-1.1,5,72.9,20.44,0.09,0.0159,0.093,-0.005,0.027,-0.082,-2.811,-179.45,11.66,1,-3.03,1,0.843,15.51,7.62,-4.421,1,5,0.1017,0.0925,0.0851,0.0943
62.896,1,0.797,-0.25,-0.48,5,73.2,20.46,0.09,0.019,0.095,-0.003,0.011,-0.086,-2.811,-179.39,11.66,1,-3.03,1,0.843,15.51,7.62,-4.421,1,5,0.1017,0.098,0.0869,0.0943
62.932,1,0.817,-0.75,-0.25,5,72.9,20.46,0.09,0.0111,0.097,0.001,0.043,-0.09,-2.811,-179.39,11.66,1,-3.03,1,0.817,15.51,7.89,-4.274,1,5,0.0999,0.1055,0.0907,0.0925
62.963,1,0.809,-0.5,-0.59,5,73.2,20.56,0.09,0.0128,0.095,0.002,-0.017,-0.094,-2.811,-179.39,11.66,1,-3.03,1,0.797,15.51,9.47,2.969,1,5,0.0943,0.0998,0.0943,0.0924
62.998,1,0.808,-0.5,-0.73,5,74.1,20.44,0.09,0.0152,0.094,0.0,-0.003,-0.096,-2.811,-179.39,11.66,1,-3.03,1,0.797,15.51,9.47,2.969,1,5,0.0906,0.0943,0.0943,0.0961
63.028,1,0.83,-0.5,-0.66,5,74.1,20.44,0.09,0.0175,0.092,-0.001,0.005,-0.099,-2.811,-179.34,11.66,1,-3.03,1,0.765,15.03,11.08,0.0,0,5,0.0869,0.0906,0.0924,0.0998
63.064,1,0.832,-0.75,-0.72,5,74.0,20.44,0.09,0.0162,0.09,0.001,0.01,-0.103,-2.811,-179.34,11.66,1,-2.59,1,0.758,15.03,11.68,0.0,0,5,0.0796,0.0925,0.0888,0.0981
63.095,1,0.842,-0.75,-0.93,5,74.0,20.44,0.09,0.0204,0.089,0.0,0.011,-0.104,-2.811,-179.34,11.66,1,-2.59,1,0.758,15.03,11.68,0.0,0,5,0.0814,0.0907,0.0888,0.0962
63.132,1,0.835,-0.5,-1.06,5,74.1,20.44,0.09,0.0237,0.087,-0.001,0.079,-0.108,-2.811,-179.22,11.66,1,-2.59,1,0.736,14.54,14.53,0.0,0,5,0.0833,0.087,0.0852,0.0926
63.163,1,0.835,-0.25,-0.68,5,74.3,20.2,0.09,0.0227,0.086,-0.002,0.004,-0.111,-2.811,-179.22,11.66,1,-2.59,1,0.734,15.03,15.74,0.0,0,5,0.087,0.0907,0.0778,0.0889
63.196,1,0.831,-0.5,-0.44,5,74.1,20.44,0.09,0.013,0.087,-0.001,-0.017,-0.113,-2.811,-179.22,11.66,1,-2.59,1,0.734,15.03,15.74,0.0,0,5,0.0888,0.0962,0.0759,0.087
63.232,1,0.821,-0.5,-0.71,5,74.2,20.56,0.09,0.0121,0.09,0.002,0.016,-0.117,-2.811,-179.16,11.66,1,-2.59,1,0.736,15.03,18.98,0.0,0,5,0.0907,0.1018,0.0815,0.0852
63.264,1,0.835,-0.5,-0.39,5,74.4,20.2,0.09,0.017,0.093,0.001,0.001,-0.121,-2.811,-179.16,11.65,1,0.44,1,0.742,15.03,19.96,0.0,0,5,0.0889,0.0926,0.0944,0.0944
63.297,1,0.836,-0.75,-0.31,5,74.3,20.46,0.09,0.0113,0.092,-0.0,-0.005,-0.122,-2.811,-179.16,11.65,1,0.44,1,0.742,15.03,19.96,0.0,0,5,0.087,0.087,0.0963,0.0981
63.329,1,0.823,-0.75,-0.94,5,74.3,20.46,0.09,0.0128,0.09,-0.001,0.014,-0.126,-2.811,-179.16,11.65,1,0.44,1,0.738,11.15,16.9,0.0,0,5,0.0833,0.0852,0.0926,0.1
63.362,1,0.837,-0.75,-0.61,5,74.2,20.44,0.09,0.0237,0.088,-0.001,0.023,-0.13,-2.811,-179.11,11.65,1,0.44,1,0.738,11.15,16.9,0.0,0,5,0.0846,0.0901,0.0846,0.0938
63.394,1,0.827,-0.75,-0.52,5,74.1,20.44,0.09,0.0178,0.088,-0.001,0.019,-0.131,-2.811,-179.05,11.65,1,0.44,1,0.738,11.15,16.9,0.0,0,5,0.0865,0.092,0.0828,0.092
63.43,1,0.814,-0.75,-0.87,5,74.3,20.44,0.09,0.016,0.087,-0.002,0.056,-0.135,-2.811,-178.99,11.65,1,0.44,1,0.738,11.15,16.9,0.0,0,5,0.0883,0.0902,0.0791,0.0902
63.461,1,0.815,-0.25,-1.0,5,74.5,20.46,0.09,0.022,0.087,-0.003,0.095,-0.136,-2.811,-178.88,11.65,1,3.52,1,0.711,8.24,16.6,0.0,0,5,0.0884,0.0902,0.0774,0.0902
63.496,1,0.817,-0.75,-0.46,5,74.3,20.46,0.09,0.0181,0.087,-0.002,-0.075,-0.14,-2.811,-178.93,11.65,1,3.52,1,0.711,8.24,16.6,0.0,0,5,0.0907,0.0963,0.0741,0.0889
63.53,1,0.816,-0.75,-1.15,5,74.7,20.46,0.09,0.0151,0.089,-0.002,-0.012,-0.144,-2.811,-178.93,11.65,1,3.52,1,0.655,3.39,25.19,0.0,0,5,0.0922,0.0977,0.0774,0.0903
63.563,1,0.831,-0.75,-1.14,5,75.2,20.46,0.09,0.027,0.09,-0.002,0.027,-0.147,-2.811,-178.88,11.65,1,3.52,1,0.655,3.39,25.19,0.0,0,5,0.0885,0.0921,0.0848,0.0958
63.596,1,0.847,-0.75,-1.04,5,75.4,20.46,0.09,0.0268,0.09,-0.001,0.004,-0.149,-2.811,-178.88,11.65,1,3.52,1,0.655,3.39,25.19,0.0,0,5,0.0866,0.0885,0.0885,0.0958
63.632,1,0.852,-0.75,-0.85,5,75.7,20.46,0.09,0.0251,0.088,0.0,0.024,-0.153,-2.812,-178.82,11.65,1,3.52,1,0.668,0.48,33.39,0.0,0,5,0.0814,0.0888,0.087,0.0944
63.664,1,0.854,-1.0,-0.42,5,75.6,19.97,0.09,0.0216,0.087,0.002,-0.001,-0.156,-2.812,-178.76,11.65,1,6.29,1,0.661,-0.48,39.61,0.0,0,5,0.0796,0.0926,0.087,0.0907
63.696,1,0.822,-1.25,-0.47,5,75.3,20.2,0.09,0.0172,0.087,0.001,0.017,-0.158,-2.812,-178.76,11.65,1,6.29,1,0.661,-0.48,39.61,0.0,0,5,0.0796,0.0907,0.087,0.0926
63.732,1,0.818,-0.75,-0.79,5,75.6,20.0,0.09,0.0208,0.09,0.0,0.061,-0.162,-2.812,-178.65,11.65,1,6.29,1,0.653,-0.48,46.15,0.0,0,5,0.0832,0.0887,0.0906,0.0961
63.762,1,0.871,-0.75,-0.87,5,75.4,20.0,0.09,0.0199,0.093,-0.003,-0.04,-0.165,-2.812,-178.65,11.65,1,6.29,1,0.657,-1.94,52.97,0.0,0,5,0.0887,0.0887,0.0887,0.098
63.796,1,0.883,-1.25,-0.48,5,75.1,20.46,0.09,0.0214,0.096,-0.004,-0.011,-0.168,-2.812,-178.71,11.65,1,6.29,1,0.657,-1.94,52.97,0.0,0,5,0.0998,0.098,0.0851,0.0998
63.829,1,0.87,-1.25,-0.95,5,75.1,20.2,0.09,0.021,0.097,-0.004,-0.024,-0.171,-2.812,-178.76,11.65,1,6.29,1,0.675,-6.79,57.22,0.0,0,5,0.102,0.0983,0.0874,0.1002
63.866,1,0.862,-1.25,-1.27,5,75.1,20.04,0.09,0.0288,0.096,-0.001,0.035,-0.175,-2.812,-178.71,11.65,1,6.29,1,0.664,-8.72,58.69,0.0,0,5,0.0965,0.0947,0.0947,0.0983
63.895,1,0.876,-1.25,-1.23,5,75.0,20.0,0.09,0.0342,0.094,0.001,0.033,-0.177,-2.812,-178.65,11.66,1,12.92,1,0.655,-11.63,59.7,0.0,0,5,0.0893,0.0911,0.1002,0.0966
63.928,1,0.891,-1.25,-0.97,5,74.9,20.2,0.09,0.0332,0.093,0.002,0.009,-0.181,-2.812,-178.65,11.66,1,12.92,1,0.667,-15.51,61.48,0.0,0,5,0.0851,0.0925,0.098,0.0962
63.963,1,0.865,-1.25,-0.78,5,74.8,20.44,0.09,0.0284,0.092,0.0,0.003,-0.184,-2.812,-178.65,11.66,1,12.92,1,0.667,-15.51,61.48,0.0,0,5,0.0851,0.0924,0.0924,0.098
63.995,1,0.854,-1.5,-0.53,5,74.7,19.97,0.09,0.025,0.089,0.0,0.022,-0.186,-2.812,-178.65,11.66,1,12.92,1,0.667,-15.51,61.48,0.0,0,5,0.0846,0.0902,0.0883,0.0938
64.029,1,0.848,-1.25,-0.35,5,74.2,20.2,0.09,0.0236,0.088,0.001,-0.001,-0.19,-2.812,-178.53,11.66,1,12.92,1,0.642,-23.27,63.78,0.0,0,5,0.0866,0.0921,0.0866,0.0884
64.062,1,0.863,-1.25,-0.36,5,74.2,20.44,0.09,0.0171,0.088,0.001,0.014,-0.192,-2.812,-178.53,11.66,1,12.92,1,0.624,-24.72,64.56,0.0,0,5,0.0866,0.0921,0.0866,0.0884
