t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
166.086,1,0.904,0.0,-0.01,5,69.5,20.56,0.07,0.0048,0.067,-0.002,0.032,1.531,-1.851,-84.68,11.76,-3.45,1,0.899,16.96,13.7,-3.209,1,5,0.0649,0.0704,0.0593,0.0723
166.152,1,0.889,0.0,-0.01,5,68.5,20.56,0.07,0.0001,0.065,-0.003,-0.032,1.531,-1.855,-84.63,11.76,-3.45,1,0.901,17.45,13.27,-3.566,1,5,0.0648,0.0685,0.0556,0.0704
166.185,1,0.88,0.0,0.12,5,67.6,20.57,0.07,0.0001,0.064,-0.006,-0.018,1.531,-1.857,-84.68,11.76,-2.0,1,0.897,17.45,14.95,0.022,1,5,0.0667,0.063,0.0537,0.0741
166.284,1,0.884,0.0,-0.01,5,68.2,20.81,0.07,-0.0021,0.069,-0.001,-0.003,1.532,-1.864,-84.68,11.76,-2.0,1,0.902,17.45,13.25,-3.556,1,5,0.0721,0.0703,0.0666,0.0684
166.386,1,0.88,0.0,0.11,5,67.8,20.81,0.07,0.0001,0.066,-0.001,0.033,1.532,-1.871,-84.57,11.76,-0.04,1,0.891,13.57,5.83,-4.843,1,5,0.0629,0.0666,0.0629,0.0722
166.453,1,0.863,0.25,-0.21,5,66.3,20.56,0.07,-0.002,0.064,-0.003,0.023,1.532,-1.875,-84.4,11.76,-0.04,1,0.891,13.57,5.83,-4.843,1,5,0.0629,0.0666,0.0555,0.0722
166.487,1,0.852,0.25,0.06,5,65.4,20.46,0.07,0.0007,0.065,-0.001,0.021,1.533,-1.877,-84.34,11.76,-0.04,1,0.895,14.06,7.76,-3.584,1,5,0.0629,0.0684,0.0592,0.0703
166.557,1,0.854,0.0,0.5,5,66.1,21.02,0.07,-0.0037,0.066,-0.004,-0.02,1.533,-1.883,-84.45,11.76,-0.04,1,0.895,14.06,7.76,-3.584,1,5,0.0685,0.0593,0.0648,0.0722
166.583,1,0.854,0.25,0.09,5,65.6,21.02,0.07,-0.0081,0.066,-0.005,0.017,1.533,-1.884,-84.4,11.76,0.31,1,0.887,13.57,8.6,-3.822,1,5,0.0685,0.0574,0.0648,0.0741
166.655,1,0.853,0.25,0.2,5,65.4,20.56,0.07,-0.0041,0.071,-0.002,-0.012,1.533,-1.888,-84.45,11.76,0.31,1,0.864,14.06,8.05,-1.144,1,5,0.0723,0.0667,0.0723,0.0741
166.687,1,0.856,0.25,0.08,5,65.8,20.81,0.07,-0.006,0.074,-0.0,-0.002,1.533,-1.891,-84.51,11.76,0.31,1,0.854,14.06,7.53,-0.559,1,5,0.076,0.0741,0.0741,0.0723
166.749,1,0.859,0.25,0.09,5,65.9,21.02,0.07,-0.0038,0.073,0.0,0.014,1.534,-1.896,-84.45,11.76,0.31,1,0.854,14.06,7.53,-0.559,1,5,0.072,0.072,0.0738,0.0738
166.785,1,0.859,0.25,-0.02,5,66.1,21.02,0.07,-0.0038,0.069,-0.001,0.004,1.534,-1.898,-84.4,11.75,0.74,1,0.854,14.06,7.53,-0.559,1,5,0.0665,0.0702,0.0665,0.0739
166.815,1,0.858,0.25,0.21,5,66.1,20.81,0.07,-0.002,0.068,-0.002,0.014,1.534,-1.9,-84.4,11.75,0.74,1,0.812,14.06,9.12,4.562,1,5,0.0667,0.0667,0.0649,0.0723
166.85,1,0.848,0.25,0.08,5,65.3,21.02,0.07,-0.006,0.065,-0.001,-0.006,1.534,-1.902,-84.4,11.75,0.74,1,0.812,14.06,9.12,4.562,1,5,0.0667,0.0648,0.063,0.0667
166.886,1,0.841,0.25,0.08,5,64.7,21.02,0.07,-0.0037,0.066,0.0,-0.041,1.535,-1.905,-84.45,11.75,0.74,1,0.812,14.06,9.12,4.562,1,5,0.0666,0.0629,0.0685,0.0648
166.916,1,0.846,-0.25,0.64,5,64.8,21.02,0.07,-0.0036,0.067,-0.001,-0.05,1.535,-1.908,-84.57,11.75,0.74,1,0.754,11.63,9.73,0.0,0,5,0.0703,0.0592,0.0722,0.0666
166.954,1,0.847,-0.25,0.52,5,64.7,20.56,0.07,-0.0075,0.067,-0.001,-0.023,1.535,-1.909,-84.63,11.75,0.74,1,0.754,11.63,9.73,0.0,0,5,0.0685,0.0592,0.0722,0.0666
166.987,1,0.848,-0.25,-0.35,5,64.6,21.02,0.07,-0.0059,0.067,-0.002,-0.031,1.535,-1.912,-84.68,11.75,3.4,1,0.765,9.21,8.84,0.0,0,5,0.0722,0.0574,0.0722,0.0666
167.016,1,0.855,-0.25,-0.33,5,64.9,20.56,0.07,0.0091,0.068,-0.004,-0.007,1.535,-1.915,-84.68,11.75,3.4,1,0.765,9.21,8.84,0.0,0,5,0.074,0.0574,0.0703,0.0666
167.083,1,0.858,-0.25,0.01,5,65.5,20.81,0.07,0.0084,0.068,-0.004,0.002,1.535,-1.918,-84.74,11.75,3.4,1,0.811,5.82,0.24,0.0,0,5,0.0759,0.0666,0.0611,0.0666
167.115,1,0.838,0.0,0.16,5,64.2,21.11,0.07,0.0023,0.067,-0.002,0.019,1.535,-1.92,-84.68,11.75,3.4,1,0.821,5.82,0.73,0.0,0,5,0.0703,0.0685,0.0611,0.0666
167.184,1,0.819,0.0,0.3,5,63.0,21.02,0.07,-0.0032,0.066,-0.001,0.022,1.536,-1.925,-84.57,11.75,4.05,1,0.821,5.82,0.73,0.0,0,5,0.0611,0.0666,0.0629,0.074
167.286,1,0.819,0.25,0.27,5,62.9,21.02,0.07,-0.0054,0.062,0.001,-0.013,1.537,-1.931,-84.57,11.75,4.05,1,0.824,6.3,7.36,0.0,0,5,0.0629,0.0629,0.0647,0.0592
167.316,1,0.822,-0.25,0.74,5,63.1,21.02,0.07,-0.008,0.063,0.002,-0.032,1.537,-1.934,-84.63,11.75,4.05,1,0.824,6.3,7.36,0.0,0,5,0.0629,0.0629,0.0666,0.0629
167.418,1,0.828,-0.25,-0.14,5,63.2,21.02,0.07,-0.0102,0.07,-0.003,-0.03,1.537,-1.941,-84.74,11.77,5.2,1,0.809,5.82,8.81,0.0,0,5,0.0684,0.0592,0.0721,0.0721
167.48,1,0.851,-0.75,-0.07,5,64.6,20.56,0.07,0.0049,0.07,-0.005,-0.03,1.537,-1.945,-84.86,11.77,5.2,1,0.707,0.48,17.43,0.0,0,5,0.0796,0.0667,0.063,0.0704
167.515,1,0.851,-0.75,-0.35,5,64.4,21.02,0.07,0.0096,0.07,-0.003,0.021,1.538,-1.948,-84.8,11.77,5.2,1,0.707,0.48,17.43,0.0,0,5,0.0778,0.0722,0.0611,0.0685
167.586,1,0.845,-0.75,-0.47,5,63.8,21.02,0.07,0.0135,0.071,0.002,0.013,1.538,-1.952,-84.63,11.77,5.44,1,0.719,0.0,20.84,0.0,0,5,0.0647,0.0758,0.0703,0.074
167.613,1,0.829,-0.75,-0.07,5,62.7,21.1,0.07,0.0154,0.069,0.001,0.029,1.538,-1.953,-84.63,11.77,5.44,1,0.709,0.0,24.75,0.0,0,5,0.0629,0.0721,0.0684,0.074
167.68,1,0.821,-0.75,0.21,5,61.8,20.57,0.07,0.0082,0.065,0.001,-0.004,1.539,-1.959,-84.63,11.77,5.44,1,0.694,0.0,30.27,0.0,0,5,0.0644,0.0681,0.0644,0.0644
167.78,1,0.834,-0.75,-0.33,5,62.8,20.57,0.07,0.0031,0.065,0.0,-0.016,1.539,-1.965,-84.68,11.77,8.7,1,0.669,-2.91,36.86,0.0,0,5,0.0666,0.0629,0.0666,0.0629
167.814,1,0.84,-0.75,-0.59,5,63.2,20.57,0.07,0.0125,0.067,0.0,-0.001,1.54,-1.967,-84.68,11.77,8.7,1,0.669,-2.91,36.86,0.0,0,5,0.0666,0.0648,0.0685,0.0666
167.88,1,0.835,-0.25,-0.35,5,63.1,21.02,0.07,0.017,0.069,-0.002,-0.012,1.54,-1.972,-84.63,11.77,8.7,1,0.686,-6.79,47.52,0.0,0,5,0.0684,0.0647,0.0684,0.074
167.919,1,0.822,-0.25,-0.35,5,62.0,21.02,0.07,0.0069,0.068,-0.002,-0.005,1.54,-1.975,-84.63,11.77,8.7,1,0.692,-6.79,54.39,0.0,0,5,0.0703,0.0721,0.061,0.0703
167.984,1,0.821,0.0,-0.57,5,61.9,20.96,0.07,0.0076,0.069,-0.0,0.041,1.54,-1.979,-84.51,11.77,13.13,1,0.673,-9.21,58.56,0.0,0,5,0.0666,0.0758,0.061,0.0721
168.013,1,0.824,-0.25,-0.33,5,62.3,20.81,0.07,0.0085,0.068,0.0,0.06,1.541,-1.98,-84.45,11.77,13.13,1,0.664,-13.09,61.14,0.0,0,5,0.0628,0.0721,0.0647,0.0739
168.082,1,0.839,0.0,0.0,5,63.7,21.02,0.07,0.0079,0.066,0.001,0.005,1.541,-1.985,-84.4,11.77,13.13,1,0.635,-15.03,62.27,0.0,0,5,0.061,0.0666,0.0666,0.0684
168.115,1,0.852,0.0,0.0,5,64.9,21.02,0.07,-0.0009,0.066,0.0,-0.029,1.541,-1.988,-84.4,11.77,13.13,1,0.622,-17.93,63.77,0.0,0,5,0.0629,0.0685,0.0648,0.0685
168.184,1,0.847,0.0,-0.4,5,63.9,20.56,0.07,-0.0004,0.065,-0.001,-0.012,1.542,-1.992,-84.51,11.77,20.44,1,0.616,-23.27,63.84,0.0,0,5,0.0655,0.0619,0.0655,0.0655
168.213,1,0.85,-0.25,-0.06,5,63.8,20.46,0.07,0.0066,0.065,-0.002,-0.002,1.542,-1.993,-84.51,11.77,20.44,1,0.588,-25.2,64.0,0.0,0,5,0.0673,0.0582,0.0673,0.0655
168.286,1,0.859,0.0,-0.28,5,64.9,20.56,0.07,0.0037,0.067,-0.002,0.007,1.542,-1.999,-84.45,11.77,20.44,1,0.613,-34.9,63.14,0.0,0,5,0.069,0.0618,0.0672,0.069
168.317,1,0.85,0.0,-0.28,5,64.0,20.56,0.07,0.0043,0.066,-0.002,-0.017,1.542,-2.0,-84.45,11.77,20.44,1,0.613,-34.9,63.14,0.0,0,5,0.069,0.0654,0.0636,0.0672
168.382,1,0.844,0.25,-0.22,5,63.7,21.02,0.07,0.0046,0.068,0.002,0.034,1.543,-2.006,-84.4,11.79,26.21,1,0.645,-37.81,63.77,0.0,0,5,0.0628,0.0794,0.061,0.0683
168.418,1,0.858,0.25,-0.1,5,64.7,20.81,0.07,0.0005,0.068,0.003,0.068,1.543,-2.007,-84.34,11.79,26.21,1,0.645,-37.81,63.77,0.0,0,5,0.061,0.0795,0.0628,0.0684
168.483,1,0.859,0.25,-0.22,5,65.1,20.81,0.07,-0.001,0.065,0.003,0.001,1.544,-2.011,-84.22,11.79,26.21,1,0.636,-43.14,64.23,0.0,0,5,0.061,0.074,0.0629,0.0629
168.517,1,0.864,0.25,-0.06,5,65.6,20.56,0.07,0.0013,0.063,0.002,-0.006,1.544,-2.013,-84.22,11.79,26.21,1,0.618,-45.08,63.27,0.0,0,5,0.0591,0.0665,0.0628,0.0628
168.582,1,0.86,0.0,-0.12,5,65.3,20.57,0.07,-0.0013,0.064,0.0,-0.01,1.544,-2.017,-84.28,11.79,31.07,1,0.605,-46.05,64.05,0.0,0,5,0.0609,0.059,0.0701,0.0664
168.613,1,0.86,0.0,-0.28,5,65.0,20.44,0.07,0.0028,0.065,0.001,-0.021,1.545,-2.018,-84.34,11.79,31.07,1,0.611,-49.44,63.99,0.0,0,5,0.0627,0.0627,0.0683,0.0646
168.684,1,0.864,0.25,-0.74,5,65.4,20.46,0.07,0.0053,0.068,-0.006,0.034,1.545,-2.024,-84.34,11.79,31.07,1,0.611,-49.44,63.99,0.0,0,5,0.0777,0.0592,0.0666,0.0703
168.713,1,0.867,0.25,0.06,5,65.4,20.46,0.07,0.01,0.069,-0.007,0.02,1.545,-2.025,-84.28,11.79,31.07,1,0.611,-49.92,63.91,0.0,0,5,0.0795,0.0592,0.0647,0.074
168.749,1,0.871,0.25,-0.21,5,65.8,20.56,0.07,-0.0037,0.07,-0.006,0.028,1.545,-2.028,-84.28,11.79,31.07,1,0.611,-49.92,63.91,0.0,0,5,0.0795,0.0703,0.0592,0.0721
168.785,1,0.876,0.5,-0.16,5,66.3,20.56,0.07,0.0011,0.07,-0.002,0.015,1.545,-2.031,-84.28,11.8,34.87,1,0.608,-44.59,63.2,0.0,0,5,0.0737,0.0774,0.059,0.07
168.813,1,0.88,0.75,-0.37,5,66.7,20.46,0.07,-0.0029,0.069,0.0,0.029,1.545,-2.032,-84.22,11.8,34.87,1,0.608,-44.59,63.2,0.0,0,5,0.0682,0.0756,0.0627,0.0682
168.881,1,0.884,0.75,-0.37,5,66.9,20.46,0.07,-0.0013,0.066,0.002,-0.001,1.546,-2.038,-84.17,11.8,34.87,1,0.624,-42.17,61.57,0.0,0,5,0.0608,0.07,0.0663,0.0663
168.918,1,0.889,0.5,0.12,5,67.1,20.44,0.07,-0.001,0.064,0.0,-0.022,1.546,-2.04,-84.17,11.8,34.87,1,0.648,-38.29,61.4,0.0,0,5,0.061,0.0647,0.0628,0.0665
168.981,1,0.903,0.5,-0.15,5,69.3,20.44,0.07,-0.0063,0.062,0.001,-0.03,1.547,-2.044,-84.22,11.8,34.87,1,0.648,-38.29,61.4,0.0,0,5,0.0574,0.0592,0.0666,0.0629
169.013,1,0.9,0.25,0.71,5,70.2,20.56,0.07,-0.0018,0.062,0.001,-0.03,1.547,-2.045,-84.28,11.8,38.4,1,0.642,-37.32,59.49,0.0,0,5,0.0574,0.0593,0.0667,0.063
169.083,1,0.868,-0.25,2.55,5,71.9,20.56,0.07,-0.014,0.068,-0.003,-0.013,1.547,-2.051,-84.4,11.8,38.4,1,0.642,-37.32,59.49,0.0,0,5,0.0722,0.0593,0.0704,0.0704
169.117,1,0.836,-0.5,2.34,5,72.3,20.44,0.07,-0.0405,0.071,-0.004,-0.01,1.547,-2.054,-84.45,11.8,38.4,1,0.67,-34.41,56.99,0.0,0,5,0.0756,0.0608,0.07,0.0719
169.147,1,0.809,-0.5,1.65,5,72.6,20.44,0.07,-0.0346,0.072,-0.003,-0.003,1.547,-2.055,-84.45,11.8,38.4,1,0.682,-32.96,56.79,0.0,0,5,0.0792,0.07,0.0682,0.0718
169.182,1,0.741,-0.25,-0.15,4,73.1,20.45,0.07,-0.0227,0.074,0.0,-0.001,1.548,-2.058,-84.45,11.8,43.77,1,0.682,-32.96,56.79,0.0,0,5,0.0755,0.0773,0.0718,0.0718
169.216,1,0.739,-0.25,-0.06,4,72.8,20.25,0.07,0.0051,0.073,0.003,0.02,1.548,-2.061,-84.4,11.8,43.77,1,0.685,-32.96,52.78,0.0,0,5,0.0739,0.0776,0.0758,0.0702
169.251,1,0.714,-0.25,2.79,4,72.6,20.56,0.07,0.0034,0.073,0.004,0.035,1.549,-2.062,-84.4,11.8,43.77,1,0.72,-31.02,51.75,0.0,0,5,0.0699,0.0754,0.079,0.068
169.282,1,0.68,-0.25,4.53,4,72.3,20.51,0.07,-0.0463,0.072,0.004,0.001,1.549,-2.065,-84.4,11.8,43.77,1,0.733,-30.05,51.05,0.0,0,5,0.0717,0.0753,0.0772,0.0643
169.316,1,0.657,-0.25,4.93,4,73.5,20.51,0.07,-0.0768,0.073,0.001,-0.011,1.549,-2.068,-84.4,11.8,43.77,1,0.749,-27.63,50.55,0.0,0,5,0.0717,0.0735,0.0754,0.0717
169.347,1,0.625,-0.25,4.38,4,72.4,20.51,0.07,-0.0837,0.073,-0.0,-0.012,1.549,-2.07,-84.4,11.8,43.77,1,0.741,-25.2,50.87,0.0,0,5,0.0702,0.0721,0.0739,0.0776
169.384,1,0.6,-0.5,3.55,4,72.8,20.3,0.07,-0.0741,0.073,-0.002,-0.038,1.549,-2.073,-84.45,11.77,45.0,1,0.741,-25.2,50.87,0.0,0,5,0.0722,0.0685,0.074,0.0777
169.415,1,0.582,-1.0,6.7,4,72.2,21.13,0.07,-0.0565,0.073,-0.003,-0.068,1.55,-2.075,-84.63,11.77,45.0,1,0.751,-23.27,49.85,0.0,0,5,0.0777,0.0648,0.0759,0.0703
169.45,1,0.556,-1.5,12.46,4,71.3,23.34,0.07,-0.106,0.073,-0.004,-0.048,1.55,-2.077,-84.68,11.77,45.0,1,0.755,-21.33,49.9,0.0,0,5,0.0869,0.0592,0.0777,0.0666
169.481,1,0.58,-2.0,27.21,5,70.9,21.42,0.07,-0.1997,0.074,-0.005,-0.074,1.55,-2.08,-84.86,11.77,45.0,1,0.758,-19.39,49.84,0.0,0,5,0.0919,0.0606,0.079,0.0661
169.516,1,0.583,-2.0,35.84,5,69.4,20.04,0.07,-0.4242,0.074,-0.003,-0.063,1.55,-2.083,-85.03,11.77,45.0,1,0.769,-17.45,49.55,0.0,0,5,0.0919,0.0625,0.0753,0.0662
169.548,1,0.465,-2.25,32.96,4,68.0,20.79,0.07,-0.4242,0.076,0.0,-0.049,1.55,-2.085,-85.08,11.77,45.0,1,0.776,-15.51,49.6,0.0,0,5,0.0894,0.0712,0.0821,0.062
169.58,1,0.395,-2.25,18.93,3,66.3,23.73,0.07,-0.4242,0.08,0.006,-0.066,1.551,-2.088,-85.2,11.77,45.0,1,0.776,-15.51,49.6,0.0,0,5,0.0881,0.0716,0.1009,0.0587
169.617,1,0.361,-2.5,27.72,3,63.3,28.48,0.07,-0.3084,0.084,0.011,-0.205,1.552,-2.091,-85.6,11.77,45.0,1,0.773,-10.66,49.22,0.0,0,5,0.0917,0.0697,0.1119,0.0569
169.647,1,0.419,-3.49,42.65,4,62.6,28.58,0.07,-0.4242,0.084,0.011,-0.307,1.552,-2.093,-85.94,11.77,45.0,1,0.779,-8.72,49.52,0.0,0,5,0.1054,0.061,0.1294,0.0407
169.685,1,0.45,-4.99,46.58,4,62.3,28.87,0.07,-0.4242,0.086,0.01,-0.335,1.553,-2.097,-86.8,11.77,45.0,1,0.786,-6.79,47.14,0.0,0,5,0.1258,0.0518,0.1388,0.0259
169.713,1,0.44,-4.49,47.05,4,58.8,28.87,0.07,-0.4242,0.085,0.01,-0.346,1.553,-2.098,-87.2,11.77,45.0,1,0.786,-6.79,47.14,0.0,0,5,0.1296,0.0463,0.1425,0.0204
169.746,1,0.342,-3.24,49.43,3,55.0,29.45,0.07,-0.4242,0.084,0.009,-0.273,1.553,-2.101,-87.83,11.77,45.0,1,0.786,-6.79,47.14,0.0,0,5,0.1352,0.0333,0.1518,0.0148
169.784,1,0.354,-3.74,51.17,3,54.2,32.44,0.07,-0.4242,0.082,0.009,-0.402,1.554,-2.104,-88.58,11.77,45.0,1,0.786,-6.79,47.14,0.0,0,5,0.1359,0.0272,0.1541,0.0091
169.815,1,0.332,-4.24,51.9,3,52.5,33.22,0.07,-0.4242,0.076,0.006,-0.402,1.554,-2.107,-89.55,11.77,45.0,1,0.81,-5.82,43.65,0.0,0,5,0.1365,0.0233,0.1526,0.0054
169.915,1,0.322,1.5,47.26,3,49.5,30.95,0.07,-0.4242,0.068,-0.004,-0.399,1.554,-2.112,-91.44,11.77,45.0,1,0.823,-7.27,36.69,0.0,0,5,0.1437,-0.0074,0.1363,0.0
169.949,1,0.316,2.75,46.5,3,48.3,30.45,0.07,-0.4242,0.07,-0.0,-0.396,1.554,-2.115,-92.3,11.77,45.0,1,0.831,-6.79,33.2,0.0,0,5,0.1404,0.0,0.1386,0.0
169.981,1,0.317,2.99,46.16,3,48.2,29.95,0.07,-0.4242,0.07,0.002,-0.437,1.553,-2.118,-93.22,11.77,45.0,1,0.843,-6.79,31.11,0.0,0,5,0.1368,0.0018,0.1423,0.0
170.017,1,0.312,3.49,45.24,3,47.5,29.95,0.07,-0.4242,0.069,0.0,-0.393,1.553,-2.121,-94.14,11.77,45.0,1,0.86,-8.24,26.88,0.0,0,5,0.1386,0.0018,0.1367,0.0
170.046,1,0.325,3.99,44.49,3,49.3,28.95,0.07,-0.4242,0.068,-0.001,-0.381,1.553,-2.122,-94.54,11.77,45.0,1,0.86,-8.24,26.88,0.0,0,5,0.1386,0.0,0.1331,0.0
170.083,1,0.325,4.74,43.56,3,49.6,29.45,0.07,-0.4242,0.067,-0.003,-0.406,1.553,-2.125,-95.45,11.77,45.0,1,0.878,-9.21,21.0,0.0,0,5,0.1403,0.0,0.1274,0.0
170.115,1,0.32,5.49,42.8,3,48.8,28.95,0.07,-0.4242,0.067,-0.004,-0.414,1.552,-2.126,-95.97,11.77,45.0,1,0.878,-9.21,21.0,0.0,0,5,0.1423,0.0,0.1275,0.0
170.183,1,0.401,5.99,41.4,4,48.3,27.87,0.07,-0.4242,0.071,-0.004,-0.394,1.551,-2.132,-97.75,11.77,45.0,1,0.885,-8.72,17.84,0.0,0,5,0.1498,0.0,0.135,0.0
170.212,1,0.407,6.24,40.58,4,48.3,27.62,0.07,-0.4242,0.071,-0.003,-0.401,1.551,-2.133,-98.2,11.77,45.0,1,0.885,-10.66,13.18,0.0,0,5,0.1479,0.0,0.1368,0.0
170.287,1,0.416,6.49,39.09,4,46.6,27.09,0.07,-0.4242,0.07,0.0,-0.437,1.55,-2.139,-100.1,11.77,45.0,1,0.893,-14.54,3.69,0.0,0,5,0.1386,0.0,0.1405,0.0
170.316,1,0.408,7.49,38.23,4,45.8,26.78,0.07,-0.4242,0.071,0.0,-0.361,1.55,-2.142,-101.01,11.77,45.0,1,0.893,-14.54,3.69,0.0,0,5,0.1425,0.0,0.1425,0.0
170.349,1,0.411,7.99,36.94,4,47.3,26.66,0.07,-0.4242,0.073,-0.0,-0.391,1.55,-2.143,-101.41,11.77,45.0,1,0.914,-15.03,-0.56,7.676,1,5,0.1461,0.0,0.1443,0.0
170.379,1,0.419,7.74,35.09,4,50.3,26.41,0.07,-0.4242,0.072,0.0,-0.41,1.549,-2.146,-102.39,11.79,45.0,1,0.92,-15.51,-2.29,7.094,1,5,0.1425,0.0,0.1443,0.0
170.414,1,0.437,7.49,34.25,4,51.0,25.9,0.07,-0.4242,0.072,0.0,-0.401,1.549,-2.147,-102.85,11.79,45.0,1,0.92,-15.51,-2.29,7.094,1,5,0.1424,0.0,0.1442,0.0
170.446,1,0.461,7.49,35.25,4,51.1,25.9,0.07,-0.4242,0.071,0.0,-0.401,1.548,-2.15,-103.76,11.79,45.0,1,0.918,-17.93,-9.57,5.906,1,5,0.1406,0.0,0.1424,0.0
170.481,1,0.46,7.74,34.86,4,52.7,25.38,0.07,-0.4242,0.07,0.0,-0.429,1.547,-2.153,-104.74,11.79,45.0,1,0.918,-17.93,-9.57,5.906,1,5,0.1405,0.0,0.1405,0.0
170.515,1,0.441,7.74,34.95,4,54.4,25.23,0.07,-0.4242,0.071,-0.0,-0.413,1.547,-2.154,-105.2,11.79,45.0,1,0.929,-19.87,-16.07,3.434,1,5,0.1424,0.0018,0.1406,0.0
170.585,1,0.442,6.49,34.89,4,53.6,24.74,0.07,-0.4242,0.073,-0.001,-0.369,1.545,-2.16,-107.09,11.79,45.0,1,0.935,-20.84,-19.42,0.0,0,5,0.148,0.0018,0.1406,0.0
170.615,1,0.489,6.24,33.9,4,54.9,24.49,0.07,-0.4242,0.071,-0.001,-0.417,1.545,-2.161,-107.54,11.79,45.0,1,0.94,-23.75,-26.23,0.0,0,5,0.1442,0.0,0.1387,0.0
170.65,1,0.604,5.74,33.2,5,56.4,24.26,0.07,-0.4242,0.07,-0.0,-0.398,1.544,-2.164,-108.46,11.79,45.0,1,0.94,-25.69,-28.14,0.0,0,5,0.1406,0.0,0.1388,0.0
170.685,1,0.617,4.49,33.14,5,58.4,24.26,0.07,-0.4242,0.069,-0.001,-0.399,1.543,-2.166,-109.38,11.79,45.0,1,0.946,-27.14,-30.84,0.0,0,5,0.1406,0.0,0.1369,0.0
170.745,1,0.702,3.24,32.26,5,59.6,24.52,0.07,-0.4242,0.07,-0.003,-0.446,1.541,-2.17,-110.75,11.79,45.0,1,0.95,-30.05,-35.18,0.0,0,5,0.1461,0.0,0.135,0.0
170.814,1,0.747,2.25,30.65,5,59.5,23.35,0.07,-0.4242,0.067,-0.002,-0.4,1.54,-2.174,-112.13,11.8,45.0,1,0.942,-33.93,-39.41,0.0,0,5,0.1372,-0.0037,0.1336,0.0
170.847,1,0.745,2.0,30.01,5,57.8,22.96,0.0741,-0.4492,0.067,-0.002,-0.413,1.539,-2.176,-113.1,11.8,45.0,1,0.941,-34.9,-42.68,0.0,0,5,0.1381,-0.0036,0.1345,0.0
170.878,1,0.73,2.5,28.34,5,55.9,22.78,0.0771,-0.4675,0.07,-0.0,-0.414,1.538,-2.179,-114.08,11.8,45.0,1,0.934,-36.84,-43.97,0.0,0,5,0.1414,0.0,0.1395,0.0
170.915,1,0.74,2.99,27.18,5,56.5,22.77,0.0851,-0.5147,0.072,-0.001,-0.376,1.537,-2.18,-114.53,11.8,45.0,1,0.934,-36.84,-43.97,0.0,0,5,0.1457,0.0,0.1403,0.0
170.946,1,0.739,1.75,26.79,5,57.1,22.77,0.0906,-0.5013,0.072,-0.003,-0.442,1.535,-2.183,-115.51,11.8,45.0,1,0.923,-39.74,-48.07,0.0,0,5,0.1497,0.0,0.1388,0.0
171.012,1,0.787,-2.25,26.33,5,63.5,22.19,0.0925,-0.4806,0.077,-0.002,-0.471,1.533,-2.187,-117.06,11.8,39.84,1,0.909,-44.59,-50.99,0.0,0,5,0.1583,0.0,0.1509,0.0
171.045,1,0.817,-2.99,25.24,5,63.8,22.15,0.0947,-0.4263,0.084,0.001,-0.515,1.532,-2.191,-118.2,11.8,39.84,1,0.909,-44.59,-50.99,0.0,0,5,0.1646,0.0018,0.1683,0.0
171.081,1,0.832,-3.49,24.19,5,64.3,22.04,0.0999,-0.4005,0.088,0.001,-0.453,1.53,-2.194,-119.35,11.8,39.84,1,0.909,-44.59,-50.99,0.0,0,5,0.172,0.0037,0.1738,0.0018
171.113,1,0.825,-4.99,23.77,5,64.0,21.96,0.1049,-0.381,0.089,0.001,-0.45,1.529,-2.195,-119.86,11.8,39.84,1,0.894,-40.71,-49.78,0.0,0,5,0.1721,0.0056,0.1758,0.0037
171.152,1,0.829,-6.24,22.58,5,64.7,21.6,0.1068,-0.3596,0.088,-0.004,-0.401,1.527,-2.198,-120.84,11.8,39.84,1,0.926,-36.35,-46.05,0.0,0,5,0.1702,0.0037,0.1646,0.0148
171.213,1,0.812,-8.49,20.83,5,65.3,21.6,0.1125,-0.3427,0.093,-0.012,-0.372,1.523,-2.203,-122.21,11.8,27.84,1,0.922,-34.41,-39.74,0.0,0,5,0.1647,0.0056,0.1555,0.0444
171.246,1,0.832,-8.98,20.25,5,66.1,21.1,0.1209,-0.3131,0.099,-0.009,-0.312,1.521,-2.206,-122.96,11.8,27.84,1,0.966,-33.93,-39.24,0.0,0,5,0.1666,0.0259,0.1555,0.05
171.282,1,0.824,-9.23,19.76,5,65.6,21.02,0.1236,-0.306,0.106,-0.001,-0.332,1.518,-2.21,-123.64,11.8,27.84,1,0.966,-33.93,-39.24,0.0,0,5,0.1645,0.0439,0.1645,0.0493
171.315,1,0.82,-9.73,19.18,5,65.3,21.1,0.1259,-0.3038,0.109,-0.003,-0.343,1.517,-2.212,-124.1,11.8,27.84,1,0.895,-26.17,-30.95,0.0,0,5,0.1682,0.0475,0.1646,0.0549
171.345,1,0.822,-9.98,18.64,5,65.7,21.02,0.1287,-0.2966,0.116,-0.002,-0.324,1.514,-2.216,-124.79,11.8,27.84,1,0.961,-24.23,-26.59,0.0,0,5,0.1701,0.0531,0.1738,0.0659
171.382,1,0.818,-9.73,17.7,5,64.8,21.02,0.1313,-0.2904,0.121,-0.0,-0.289,1.512,-2.22,-125.48,11.8,27.84,1,0.961,-24.23,-26.59,0.0,0,5,0.1721,0.0666,0.1758,0.0703
