t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
6.481,1,0.781,-7.99,24.88,5,64.9,22.19,0.09,-0.3834,0.094,0.002,-0.528,-0.598,-0.537,44.86,11.51,1,43.5,1,0.911,-49.92,-51.98,0.0,0,5,0.1811,0.0037,0.1885,0.0037
6.517,1,0.784,-8.49,24.22,5,64.7,22.19,0.09,-0.3506,0.09,0.002,-0.519,-0.596,-0.535,43.72,11.51,1,43.5,1,0.898,-54.77,-54.96,0.0,0,5,0.1738,0.0018,0.183,0.0018
6.585,1,0.793,-9.48,22.61,5,65.4,21.6,0.1041,-0.3392,0.089,0.002,-0.358,-0.592,-0.531,42.28,11.51,1,43.5,1,0.874,-52.83,-56.95,0.0,0,5,0.1625,0.0148,0.1662,0.0111
6.617,1,0.789,-10.23,22.2,5,64.3,21.6,0.1184,-0.3336,0.093,0.004,-0.333,-0.589,-0.528,41.54,11.51,1,43.5,1,0.845,-47.01,-53.12,0.0,0,5,0.1514,0.0332,0.1607,0.0259
6.648,1,0.787,-10.73,21.58,5,63.9,21.42,0.1321,-0.3631,0.095,0.004,-0.344,-0.588,-0.527,41.14,11.51,1,43.5,1,0.845,-47.01,-53.12,0.0,0,5,0.1495,0.0388,0.1587,0.0332
6.68,1,0.796,-11.23,20.79,5,64.2,21.1,0.1391,-0.3661,0.099,0.001,-0.313,-0.585,-0.524,40.39,11.51,1,31.5,1,0.845,-47.01,-53.12,0.0,0,5,0.1514,0.0443,0.157,0.0443
6.716,1,0.803,-11.23,20.16,5,64.0,21.11,0.1533,-0.3846,0.108,0.001,-0.325,-0.581,-0.521,39.65,11.51,1,31.5,1,0.865,-39.74,-46.8,0.0,0,5,0.1569,0.048,0.1606,0.0461
6.754,1,0.797,-10.48,19.09,5,63.1,21.02,0.1584,-0.3849,0.126,0.007,-0.287,-0.577,-0.517,39.08,11.51,1,31.5,1,0.929,-36.35,-41.99,0.0,0,5,0.1793,0.0777,0.1886,0.0592
6.779,1,0.802,-9.73,18.88,5,63.3,21.02,0.1649,-0.3843,0.133,0.01,-0.399,-0.575,-0.515,38.62,11.51,1,31.5,1,0.929,-36.35,-41.99,0.0,0,5,0.183,0.0887,0.1978,0.0629
6.818,1,0.806,-10.23,18.05,5,64.1,21.02,0.1662,-0.391,0.145,0.006,-0.335,-0.57,-0.511,37.82,11.51,1,31.5,1,0.936,-29.08,-33.69,0.0,0,5,0.1997,0.098,0.2052,0.0777
6.848,1,0.809,-10.73,17.41,5,64.8,21.02,0.1712,-0.3744,0.15,0.003,-0.384,-0.568,-0.51,37.41,11.51,1,31.5,1,0.936,-29.08,-33.69,0.0,0,5,0.2051,0.0961,0.2088,0.0887
6.884,1,0.729,-7.24,16.39,5,65.2,20.81,0.175,-0.3597,0.159,-0.006,-0.359,-0.562,-0.506,36.55,11.51,1,19.5,1,0.955,-25.2,-31.79,0.0,0,5,0.22,0.0887,0.2182,0.1109
6.919,1,0.799,-11.48,16.32,5,64.3,20.57,0.1745,-0.3762,0.17,-0.007,-0.354,-0.556,-0.502,35.7,11.51,1,19.5,1,0.931,-22.3,-22.13,0.0,0,5,0.2313,0.0925,0.2331,0.1221
6.946,1,0.807,-11.98,15.63,5,64.6,20.57,0.1816,-0.3341,0.172,-0.007,-0.359,-0.553,-0.5,35.29,11.51,1,19.5,1,0.931,-22.3,-22.13,0.0,0,5,0.2367,0.0961,0.2348,0.122
6.979,1,0.801,-12.23,14.55,5,63.9,20.57,0.1857,-0.3177,0.177,-0.007,-0.301,-0.547,-0.496,34.49,11.51,1,19.5,1,0.931,-22.3,-22.13,0.0,0,5,0.2458,0.1035,0.2365,0.122
7.079,1,0.796,-11.73,12.77,5,62.9,20.56,0.1923,-0.3,0.193,0.003,-0.32,-0.531,-0.485,32.77,11.5,1,7.5,1,0.92,-9.21,-1.22,1.418,1,5,0.2348,0.1461,0.2459,0.1442
7.115,1,0.796,-11.73,12.37,5,62.3,20.46,0.203,-0.2716,0.198,-0.002,-0.263,-0.524,-0.48,32.14,11.5,1,7.5,1,0.798,-1.94,6.29,-3.719,1,5,0.243,0.1454,0.2467,0.1583
7.146,1,0.789,-11.48,11.62,5,61.8,20.44,0.1794,-0.2264,0.2,-0.002,-0.291,-0.521,-0.478,31.8,11.5,1,7.5,1,0.798,-1.94,6.29,-3.719,1,5,0.2467,0.1436,0.2522,0.1583
7.186,1,0.774,-11.98,11.37,5,61.2,20.2,0.1743,-0.2023,0.206,-0.002,-0.241,-0.513,-0.474,31.17,11.5,1,7.5,1,0.827,4.36,16.84,-0.277,1,5,0.2538,0.1526,0.2556,0.1618
7.215,1,0.776,-11.48,10.6,5,60.9,20.04,0.1785,-0.1951,0.205,0.0,-0.155,-0.51,-0.472,31.0,11.5,1,7.5,1,0.827,4.36,16.84,-0.277,1,5,0.2512,0.1588,0.253,0.1588
7.279,1,0.789,-11.23,9.99,5,62.2,20.2,0.143,-0.1337,0.206,0.003,-0.204,-0.496,-0.463,29.97,11.5,1,-4.5,1,0.894,10.18,28.56,0.0,0,5,0.2384,0.1774,0.2402,0.1663
7.316,1,0.797,-10.98,8.97,5,62.7,20.04,0.1186,-0.0889,0.203,-0.004,-0.193,-0.489,-0.46,29.56,11.5,1,-4.5,1,0.809,19.87,40.7,0.0,0,5,0.2384,0.1571,0.2402,0.1755
7.351,1,0.797,-10.73,9.16,5,62.7,19.85,0.0948,-0.0591,0.198,-0.004,-0.201,-0.486,-0.458,29.34,11.5,1,-4.5,1,0.859,21.33,43.61,0.0,0,5,0.231,0.1497,0.2384,0.1718
7.379,1,0.773,-10.48,8.55,5,60.6,20.2,0.09,-0.0652,0.188,0.002,-0.125,-0.479,-0.454,29.05,11.5,1,-4.5,1,0.859,21.33,43.61,0.0,0,5,0.2129,0.1574,0.224,0.1592
7.411,1,0.749,-10.23,8.49,5,57.8,20.04,0.09,-0.0569,0.184,0.008,-0.292,-0.477,-0.452,28.82,11.5,1,-4.5,1,0.859,21.33,43.61,0.0,0,5,0.1963,0.1667,0.2186,0.1556
7.484,1,0.685,-9.23,7.24,5,51.6,20.44,0.09,-0.0576,0.166,0.003,-0.094,-0.465,-0.446,28.36,11.53,1,-0.52,1,0.88,16.96,36.9,0.0,0,5,0.1777,0.1462,0.1907,0.1481
7.515,1,0.67,-8.98,7.17,5,50.4,20.0,0.09,-0.0477,0.161,-0.003,-0.081,-0.459,-0.443,28.13,11.53,1,-0.52,1,0.862,13.57,32.99,0.0,0,5,0.1797,0.1357,0.1797,0.1485
7.551,1,0.689,-8.73,6.84,5,52.1,20.04,0.09,-0.0478,0.159,-0.002,-0.064,-0.457,-0.441,28.07,11.53,1,-0.52,1,0.894,11.63,27.91,0.0,0,5,0.1723,0.1393,0.1742,0.1485
7.579,1,0.714,-8.49,6.91,5,54.0,20.2,0.09,-0.0446,0.151,0.003,-0.099,-0.452,-0.438,27.85,11.53,1,-0.52,1,0.894,11.63,27.91,0.0,0,5,0.1594,0.1466,0.1612,0.1356
7.616,1,0.725,-8.49,6.64,5,54.9,19.97,0.09,-0.0473,0.147,0.004,-0.038,-0.449,-0.437,27.79,11.53,1,-0.52,1,0.894,11.63,27.91,0.0,0,5,0.154,0.1467,0.154,0.132
7.65,1,0.736,-8.24,6.43,5,55.9,20.46,0.09,-0.0414,0.138,-0.0,-0.038,-0.444,-0.435,27.73,11.53,1,-0.52,1,0.871,4.85,15.37,3.636,1,5,0.1454,0.127,0.1473,0.1307
7.684,1,0.764,-7.99,6.49,5,58.1,20.2,0.09,-0.0405,0.127,-0.009,-0.055,-0.44,-0.433,27.62,11.53,1,5.06,1,0.871,4.85,15.37,3.636,1,5,0.1376,0.0991,0.1376,0.1357
7.715,1,0.775,-7.99,6.64,5,59.3,20.0,0.09,-0.0437,0.119,-0.01,-0.084,-0.436,-0.431,27.44,11.53,1,5.06,1,0.866,1.94,9.11,4.362,1,5,0.1302,0.0898,0.1283,0.1283
7.779,1,0.777,-7.99,5.82,5,59.2,20.0,0.09,-0.0451,0.107,-0.003,-0.058,-0.43,-0.428,27.27,11.53,1,5.06,1,0.866,1.94,9.11,4.362,1,5,0.125,0.1011,0.1066,0.0956
7.816,1,0.782,-7.74,5.77,5,59.7,20.0,0.09,-0.0305,0.103,-0.001,-0.028,-0.428,-0.427,27.27,11.53,1,5.06,1,0.858,-1.94,1.81,4.232,1,5,0.1169,0.1023,0.1023,0.0913
7.883,1,0.784,-7.74,5.76,5,59.7,20.0,0.09,-0.0319,0.088,-0.001,-0.074,-0.422,-0.424,27.04,11.53,1,7.95,1,0.899,-2.91,-9.27,-3.973,1,5,0.0899,0.0771,0.0954,0.0881
7.917,1,0.777,-7.74,5.49,5,59.1,20.2,0.09,-0.0315,0.083,-0.003,-0.032,-0.421,-0.424,26.99,11.53,1,7.95,1,0.906,-3.39,-7.01,-1.016,1,5,0.0865,0.0699,0.0902,0.0865
7.978,1,0.771,-7.99,5.03,5,58.6,20.0,0.09,-0.0265,0.071,-0.004,-0.055,-0.417,-0.422,26.81,11.53,1,7.95,1,0.904,-3.88,-6.88,-0.909,1,5,0.0809,0.057,0.0772,0.0698
8.017,1,0.775,-8.24,5.09,5,58.9,20.0,0.09,-0.0154,0.066,-0.003,-0.063,-0.415,-0.421,26.64,11.53,1,7.95,1,0.904,-3.88,-6.88,-0.909,1,5,0.0772,0.0552,0.0754,0.0644
8.082,1,0.768,-8.49,4.91,5,58.3,20.0,0.09,-0.0139,0.065,-0.004,-0.049,-0.411,-0.419,26.53,11.54,1,6.13,1,0.906,-4.85,-9.39,-2.217,1,5,0.074,0.0518,0.0703,0.0629
8.117,1,0.764,-8.49,4.75,5,58.0,19.97,0.09,-0.008,0.064,-0.005,-0.009,-0.409,-0.419,26.41,11.54,1,6.13,1,0.907,-5.33,-10.26,-3.065,1,5,0.0796,0.0574,0.0611,0.0592
8.146,1,0.769,-8.24,4.42,5,58.5,20.0,0.09,-0.0058,0.065,-0.006,-0.002,-0.407,-0.418,26.41,11.54,1,6.13,1,0.907,-5.33,-10.26,-3.065,1,5,0.0832,0.0592,0.0592,0.0573
8.216,1,0.768,-7.74,4.55,5,58.5,20.0,0.09,-0.0032,0.067,0.001,0.015,-0.403,-0.415,26.47,11.54,1,6.13,1,0.849,0.0,-3.34,-2.19,1,5,0.0685,0.0685,0.0685,0.063
8.249,1,0.77,-7.74,4.55,5,58.7,20.04,0.09,-0.0112,0.066,0.002,-0.028,-0.401,-0.415,26.41,11.54,1,6.13,1,0.849,0.0,-3.34,-2.19,1,5,0.0627,0.0664,0.0701,0.0664
8.316,1,0.769,-7.24,4.28,5,58.6,20.2,0.09,-0.0105,0.065,-0.0,0.003,-0.397,-0.413,26.41,11.54,1,2.68,1,0.848,4.85,8.28,1.711,1,5,0.0644,0.0626,0.0662,0.0662
8.415,1,0.775,-6.99,4.45,5,58.7,19.97,0.09,-0.0104,0.07,-0.0,-0.012,-0.39,-0.409,26.36,11.54,1,2.68,1,0.891,4.85,8.07,0.932,1,5,0.0702,0.0665,0.0721,0.0702
8.444,1,0.774,-6.99,4.33,5,58.5,19.97,0.09,-0.0164,0.072,0.0,-0.016,-0.389,-0.409,26.3,11.54,1,2.68,1,0.891,4.85,8.07,0.932,1,5,0.0721,0.0703,0.074,0.0703
8.478,1,0.774,-6.99,4.21,5,58.5,19.97,0.09,-0.0137,0.073,-0.0,-0.039,-0.387,-0.408,26.24,11.56,1,3.14,1,0.891,4.85,8.07,0.932,1,5,0.0777,0.0666,0.0777,0.0685
8.515,1,0.774,-6.99,3.94,5,58.3,20.0,0.09,-0.0112,0.074,-0.0,-0.034,-0.384,-0.406,26.13,11.56,1,3.14,1,0.878,3.39,6.49,3.449,1,5,0.0796,0.0703,0.0777,0.0703
8.581,1,0.785,-6.49,3.78,5,59.5,19.97,0.09,-0.0062,0.076,0.002,0.007,-0.38,-0.404,26.13,11.56,1,3.14,1,0.889,2.91,4.77,-1.182,1,5,0.0813,0.0776,0.0776,0.0665
8.615,1,0.793,-6.24,3.84,5,60.3,20.2,0.09,-0.0091,0.079,0.003,-0.002,-0.377,-0.402,26.13,11.56,1,3.14,1,0.882,3.88,3.69,1.203,1,5,0.0795,0.0813,0.0832,0.0721
8.683,1,0.792,-6.24,3.72,5,60.1,20.2,0.09,-0.0123,0.08,0.001,-0.039,-0.373,-0.4,26.07,11.56,1,4.3,1,0.878,3.88,3.41,0.341,1,5,0.0812,0.0756,0.0867,0.0775
8.714,1,0.786,-5.99,3.5,5,59.6,20.04,0.09,-0.0097,0.08,-0.0,-0.014,-0.371,-0.4,26.01,11.56,1,4.3,1,0.884,3.88,3.68,1.209,1,5,0.083,0.0756,0.083,0.0775
8.781,1,0.78,-5.99,3.5,5,58.9,20.2,0.09,-0.0083,0.081,-0.002,-0.018,-0.365,-0.397,25.9,11.56,1,4.3,1,0.882,3.39,4.23,-0.0,1,5,0.0871,0.0741,0.0834,0.0778
8.814,1,0.778,-5.99,3.62,5,58.7,20.44,0.09,-0.0079,0.083,-0.004,-0.035,-0.362,-0.396,25.84,11.56,1,4.3,1,0.884,3.39,4.23,-0.0,1,5,0.0908,0.0741,0.0834,0.0834
8.884,1,0.787,-5.99,3.5,5,59.3,20.2,0.09,-0.0096,0.084,-0.005,-0.006,-0.357,-0.394,25.78,11.56,1,5.07,1,0.874,2.91,3.42,-2.549,1,5,0.0926,0.0815,0.0759,0.0852
8.918,1,0.79,-5.74,3.29,5,59.5,20.2,0.09,-0.0074,0.084,-0.003,0.034,-0.354,-0.392,25.84,11.56,1,5.07,1,0.867,1.94,0.08,2.444,1,5,0.087,0.0852,0.0778,0.087
8.977,1,0.793,-5.24,3.41,5,59.9,20.44,0.09,-0.0065,0.085,0.003,-0.033,-0.35,-0.39,25.84,11.56,1,5.07,1,0.894,0.97,-2.68,-1.532,1,5,0.0796,0.087,0.0888,0.0851
9.009,1,0.792,-5.24,3.29,5,59.7,20.44,0.09,-0.0141,0.084,0.002,-0.038,-0.348,-0.389,25.78,11.56,1,5.07,1,0.894,0.97,-2.68,-1.532,1,5,0.0777,0.0832,0.0887,0.0851
9.081,1,0.798,-5.24,3.41,5,60.2,20.44,0.09,-0.0112,0.083,-0.001,-0.009,-0.342,-0.386,25.67,11.59,1,5.07,1,0.897,0.97,-2.7,-1.391,1,5,0.0833,0.0759,0.087,0.0852
9.112,1,0.802,-5.24,3.29,5,60.5,20.46,0.09,-0.0129,0.084,-0.001,-0.005,-0.341,-0.386,25.67,11.59,1,5.07,1,0.897,0.97,-2.7,-1.391,1,5,0.0889,0.0796,0.087,0.0815
9.144,1,0.806,-5.24,3.42,5,60.9,20.2,0.09,-0.0108,0.087,-0.003,-0.02,-0.337,-0.384,25.67,11.59,1,5.07,1,0.897,0.97,-2.7,-1.349,1,5,0.0926,0.0833,0.0852,0.087
9.216,1,0.805,-4.74,3.42,5,61.3,20.44,0.09,-0.0126,0.086,-0.006,0.025,-0.331,-0.382,25.67,11.59,1,5.07,1,0.897,1.94,-3.45,-2.589,1,5,0.0927,0.0836,0.0763,0.0908
9.247,1,0.805,-4.24,3.1,5,61.2,20.46,0.09,-0.0186,0.085,-0.005,-0.012,-0.329,-0.381,25.67,11.59,1,5.07,1,0.889,1.94,-2.48,-1.921,1,5,0.0908,0.0835,0.0763,0.0908
9.278,1,0.806,-4.24,3.11,5,61.4,20.46,0.09,-0.019,0.088,-0.001,-0.003,-0.326,-0.379,25.67,11.59,1,3.92,1,0.889,1.94,-2.48,-1.921,1,5,0.0888,0.087,0.087,0.0888
9.314,1,0.803,-4.24,3.27,5,61.2,20.44,0.09,-0.0179,0.088,0.004,-0.04,-0.323,-0.377,25.55,11.59,1,3.92,1,0.89,1.94,-2.78,-2.847,1,5,0.086,0.0878,0.0969,0.0823
9.343,1,0.805,-4.24,3.27,5,61.5,20.44,0.09,-0.0204,0.088,0.004,-0.029,-0.321,-0.377,25.55,11.59,1,3.92,1,0.89,1.94,-2.78,-2.847,1,5,0.086,0.0842,0.1007,0.0824
9.415,1,0.819,-4.24,2.99,5,62.7,20.2,0.09,-0.0195,0.087,0.002,-0.014,-0.315,-0.373,25.38,11.59,1,3.92,1,0.893,2.91,-4.79,-2.545,1,5,0.0862,0.0826,0.0954,0.0844
9.443,1,0.822,-4.24,2.87,5,63.2,20.46,0.09,-0.0145,0.088,0.0,-0.031,-0.313,-0.373,25.38,11.59,1,3.92,1,0.893,2.91,-4.79,-2.545,1,5,0.0898,0.0843,0.0917,0.0843
9.481,1,0.831,-4.24,2.88,5,64.1,20.2,0.09,-0.0123,0.091,-0.004,-0.038,-0.31,-0.371,25.32,11.61,1,1.96,1,0.865,6.79,6.3,0.745,1,5,0.0973,0.0844,0.0899,0.0936
9.514,1,0.83,-3.74,2.83,5,64.0,20.44,0.09,-0.0123,0.09,-0.006,0.037,-0.307,-0.37,25.32,11.61,1,1.96,1,0.875,6.3,5.28,1.583,1,5,0.0954,0.0826,0.0863,0.0954
9.544,1,0.824,-3.74,3.0,5,63.5,20.46,0.09,-0.0176,0.09,-0.005,0.006,-0.305,-0.369,25.38,11.61,1,1.96,1,0.875,6.3,5.28,1.583,1,5,0.0944,0.0852,0.0852,0.0963
9.581,1,0.813,-3.49,2.78,5,62.6,20.56,0.09,-0.0199,0.089,-0.0,-0.015,-0.302,-0.368,25.32,11.61,1,1.96,1,0.873,6.79,5.0,-2.286,1,5,0.0908,0.0889,0.0889,0.0889
9.68,1,0.817,-3.24,2.56,5,62.8,20.2,0.09,-0.0178,0.088,0.002,-0.016,-0.294,-0.364,25.15,11.61,1,1.65,1,0.891,6.79,4.57,-1.434,1,5,0.0887,0.0813,0.0979,0.0832
9.716,1,0.819,-3.24,2.68,5,63.2,20.44,0.09,-0.0167,0.089,-0.0,0.007,-0.291,-0.362,25.15,11.61,1,1.65,1,0.89,6.79,4.51,0.241,1,5,0.0925,0.0833,0.0944,0.0851
9.781,1,0.819,-2.75,2.69,5,63.4,20.46,0.09,-0.0181,0.09,-0.003,-0.009,-0.286,-0.36,25.15,11.61,1,1.65,1,0.872,7.27,4.58,-2.724,1,5,0.0944,0.0888,0.0851,0.0907
9.814,1,0.826,-2.75,2.58,5,63.9,20.04,0.09,-0.024,0.089,-0.004,0.006,-0.282,-0.359,25.15,11.61,1,1.65,1,0.865,7.76,4.08,-1.638,1,5,0.0924,0.0887,0.0814,0.0924
9.909,1,0.822,-2.75,2.8,5,63.5,20.44,0.104,-0.0208,0.088,0.003,-0.03,-0.276,-0.356,25.15,11.61,1,1.98,1,0.871,7.76,5.72,-1.354,1,5,0.0868,0.0905,0.0924,0.0832
9.942,1,0.823,-2.75,2.8,5,63.3,20.44,0.1109,-0.0256,0.087,0.003,-0.069,-0.273,-0.354,24.98,11.61,1,1.98,1,0.871,7.76,5.72,-1.354,1,5,0.0851,0.0851,0.0961,0.0832
9.98,1,0.822,-2.75,2.57,5,63.2,20.04,0.1251,-0.0313,0.088,0.002,0.008,-0.27,-0.352,24.92,11.61,1,1.98,1,0.878,7.27,3.74,-1.064,1,5,0.085,0.0832,0.0979,0.0868
10.015,1,0.817,-2.5,2.47,5,63.2,20.2,0.1392,-0.0315,0.095,0.0,-0.013,-0.266,-0.351,24.92,11.61,1,1.98,1,0.876,7.76,3.64,-0.714,1,5,0.0886,0.0849,0.0979,0.0905
10.114,1,0.792,-2.25,2.14,5,62.0,20.46,0.1741,-0.0426,0.119,-0.002,-0.006,-0.257,-0.347,24.81,11.63,1,2.3,1,0.874,7.76,3.21,0.106,1,5,0.1237,0.1144,0.12,0.1181
10.213,1,0.789,-2.25,2.41,5,61.4,20.46,0.209,-0.0449,0.158,0.003,-0.048,-0.243,-0.34,24.64,11.63,1,2.3,1,0.856,7.76,3.13,-0.105,1,5,0.1587,0.1532,0.1679,0.1513
10.247,1,0.804,-2.25,2.14,5,61.5,20.46,0.2229,-0.0565,0.174,-0.001,-0.049,-0.236,-0.337,24.52,11.63,1,2.3,1,0.838,7.76,3.78,1.765,1,5,0.1792,0.1663,0.1792,0.17
10.315,1,0.804,-2.25,2.15,5,62.5,20.46,0.2381,-0.051,0.208,0.0,-0.08,-0.22,-0.33,24.29,11.63,1,2.63,1,0.796,6.79,9.42,0.0,0,5,0.2153,0.2042,0.2134,0.2006
10.381,1,0.828,-2.5,1.79,5,64.2,20.56,0.2161,-0.0463,0.228,0.0,-0.017,-0.208,-0.324,24.12,11.63,1,2.63,1,0.802,6.3,13.63,0.0,0,5,0.2371,0.2223,0.2334,0.2186
10.414,1,0.832,-2.25,1.35,5,64.6,20.44,0.1978,-0.0287,0.232,-0.0,-0.02,-0.199,-0.32,24.06,11.63,1,2.63,1,0.804,5.82,16.73,0.0,0,5,0.2398,0.225,0.2361,0.2213
10.446,1,0.819,-2.5,1.95,5,63.6,20.56,0.1791,-0.0161,0.233,0.001,-0.127,-0.195,-0.318,23.95,11.63,1,2.63,1,0.804,5.82,16.73,0.0,0,5,0.2378,0.2286,0.2396,0.2249
10.514,1,0.83,-2.5,1.4,5,64.1,20.56,0.1427,-0.0205,0.227,-0.004,-0.026,-0.182,-0.313,23.72,11.65,1,3.4,1,0.771,3.88,30.27,0.0,0,5,0.2367,0.2145,0.233,0.2256
10.581,1,0.828,-2.99,1.67,5,63.8,20.56,0.1069,-0.0018,0.211,0.006,-0.119,-0.167,-0.306,23.43,11.65,1,3.4,1,0.782,2.91,45.93,0.0,0,5,0.2108,0.2071,0.2256,0.1997
10.613,1,0.845,-2.99,0.86,5,64.9,20.56,0.09,-0.0006,0.198,0.008,-0.005,-0.16,-0.303,23.38,11.65,1,3.4,1,0.792,1.94,49.91,0.0,0,5,0.1998,0.2017,0.222,0.1924
10.682,1,0.838,-2.25,0.94,5,64.8,20.46,0.09,0.0127,0.183,0.007,-0.046,-0.151,-0.298,23.26,11.65,1,7.54,1,0.762,-0.48,55.71,0.0,0,5,0.1832,0.1777,0.2015,0.1686
10.713,1,0.86,-2.25,0.79,5,67.0,20.46,0.09,0.0022,0.171,0.008,-0.169,-0.145,-0.295,23.03,11.65,1,7.54,1,0.739,-3.39,58.0,0.0,0,5,0.1778,0.176,0.1943,0.1613
10.779,1,0.865,-2.5,0.2,5,67.8,20.56,0.09,0.0057,0.153,0.001,0.015,-0.136,-0.292,22.92,11.65,1,7.54,1,0.745,-4.85,58.81,0.0,0,5,0.1664,0.1461,0.1627,0.1387
10.813,1,0.844,-2.5,0.44,5,65.8,20.96,0.09,0.0192,0.149,0.0,-0.078,-0.134,-0.29,22.86,11.65,1,7.54,1,0.753,-12.12,59.2,0.0,0,5,0.1626,0.1367,0.1608,0.1349
10.845,1,0.841,-3.24,0.52,5,64.9,20.46,0.09,0.015,0.139,0.0,-0.061,-0.129,-0.288,22.63,11.65,1,7.54,1,0.778,-16.96,58.62,0.0,0,5,0.1462,0.1258,0.1536,0.1314
10.908,1,0.86,-3.49,0.47,5,66.8,20.57,0.09,0.0219,0.123,-0.0,-0.04,-0.124,-0.286,22.63,11.65,1,15.5,1,0.745,-19.39,56.56,0.0,0,5,0.1257,0.1128,0.1331,0.122
10.947,1,0.88,-3.74,0.13,5,68.3,20.46,0.09,0.025,0.113,-0.005,-0.044,-0.119,-0.285,22.46,11.65,1,15.5,1,0.764,-26.17,54.42,0.0,0,5,0.125,0.1072,0.1089,0.1107
11.014,1,0.879,-4.24,0.01,5,67.2,20.46,0.09,0.0329,0.096,-0.004,0.03,-0.112,-0.282,22.4,11.65,1,15.5,1,0.807,-29.57,53.97,0.0,0,5,0.1126,0.1001,0.0911,0.0965
11.113,1,0.861,-3.99,-0.45,5,65.6,20.56,0.09,0.0393,0.078,0.002,0.018,-0.107,-0.28,22.46,11.66,1,21.67,1,0.82,-28.11,51.24,0.0,0,5,0.0703,0.0777,0.0814,0.0814
11.146,1,0.87,-3.74,-0.38,5,66.2,20.2,0.09,0.0438,0.068,0.001,0.039,-0.104,-0.279,22.52,11.66,1,21.67,1,0.849,-29.08,49.04,0.0,0,5,0.0611,0.0722,0.0648,0.0722
11.208,1,0.886,-2.99,-0.2,5,68.1,20.56,0.09,0.0398,0.057,0.002,0.062,-0.101,-0.277,22.75,11.66,1,21.67,1,0.856,-28.11,46.45,0.0,0,5,0.0441,0.0662,0.0533,0.0662
11.247,1,0.893,-2.99,0.46,5,69.0,20.0,0.09,0.028,0.056,0.001,0.024,-0.099,-0.276,22.86,11.66,1,21.67,1,0.874,-26.17,44.78,0.0,0,5,0.0478,0.0716,0.0441,0.0624
11.313,1,0.878,-2.99,2.06,5,69.1,20.57,0.09,0.0176,0.058,-0.006,0.016,-0.096,-0.275,22.98,11.66,1,26.89,1,0.884,-26.66,42.26,0.0,0,5,0.061,0.0684,0.037,0.0665
11.347,1,0.871,-2.5,2.01,5,69.6,20.96,0.09,-0.0097,0.058,-0.006,0.034,-0.094,-0.275,22.98,11.66,1,26.89,1,0.895,-26.66,38.21,0.0,0,5,0.0592,0.0611,0.0426,0.0685
11.408,1,0.847,-2.5,2.75,5,69.4,20.57,0.09,-0.0141,0.061,0.0,0.016,-0.09,-0.273,23.09,11.66,1,26.89,1,0.895,-26.66,38.21,0.0,0,5,0.0537,0.0629,0.0592,0.0666
11.514,1,0.851,-2.25,7.18,5,70.8,20.57,0.09,-0.0261,0.063,0.0,0.01,-0.083,-0.27,23.15,11.67,1,32.23,1,0.924,-27.63,27.55,0.0,0,5,0.0609,0.0627,0.0646,0.0646
11.547,1,0.859,-2.25,10.32,5,71.3,20.57,0.09,-0.1062,0.064,-0.0,0.0,-0.082,-0.27,23.15,11.67,1,32.23,1,0.924,-26.66,27.13,0.0,0,5,0.0628,0.0628,0.0646,0.0665
11.581,1,0.848,-2.0,12.24,5,71.5,20.96,0.09,-0.1607,0.065,-0.001,0.004,-0.08,-0.269,23.15,11.67,1,32.23,1,0.924,-26.66,27.13,0.0,0,5,0.0649,0.063,0.0649,0.0667
11.612,1,0.837,-2.25,14.42,5,71.8,20.57,0.09,-0.1968,0.065,-0.001,0.003,-0.078,-0.268,23.15,11.67,1,32.23,1,0.936,-25.69,25.03,0.0,0,5,0.0683,0.0609,0.0665,0.0646
11.646,1,0.817,-2.25,16.68,5,71.9,20.56,0.09,-0.2315,0.065,0.001,-0.08,-0.076,-0.267,23.03,11.67,1,32.23,1,0.948,-27.14,21.39,0.0,0,5,0.0719,0.059,0.0738,0.0553
11.708,1,0.818,-3.49,20.82,5,72.3,21.11,0.09,-0.2709,0.073,-0.001,-0.136,-0.072,-0.265,22.57,11.67,1,40.22,1,0.928,-31.02,13.46,0.0,0,5,0.0961,0.0536,0.0887,0.0517
11.742,1,0.834,-4.24,23.46,5,73.0,23.34,0.09,-0.3275,0.077,-0.004,-0.244,-0.069,-0.264,22.12,11.67,1,40.22,1,0.928,-31.02,13.46,0.0,0,5,0.111,0.0481,0.0981,0.05
11.808,1,0.815,-6.24,26.76,5,73.3,23.35,0.09,-0.3678,0.076,-0.001,-0.215,-0.064,-0.263,21.37,11.67,1,40.22,1,0.907,-38.29,-15.41,0.0,0,5,0.1137,0.0385,0.1119,0.0404
11.91,1,0.803,-10.73,31.1,5,72.5,23.87,0.09,-0.4068,0.077,0.001,-0.331,-0.059,-0.26,20.11,11.67,1,44.86,1,0.996,-44.11,-30.59,0.0,0,5,0.1175,0.0275,0.1285,0.0349
11.945,1,0.806,-12.73,32.43,5,72.8,23.87,0.09,-0.4271,0.078,-0.0,-0.348,-0.054,-0.259,18.85,11.67,1,44.86,1,0.995,-45.08,-33.5,0.0,0,5,0.1309,0.0184,0.1364,0.0258
