t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
28.088,1,0.828,-15.47,16.27,5,66.0,20.44,0.1393,-0.2375,0.136,0.005,-0.146,12.6,13.23,1,0.904,-10.18,13.95,0.0,0,5,0.1651,0.1131,0.1688,0.0983
28.161,1,0.827,-15.72,15.99,5,65.5,20.46,0.1426,-0.2256,0.143,-0.01,-0.24,12.6,13.05,1,0.894,-15.03,3.62,4.763,1,5,0.1892,0.0946,0.1706,0.1168
28.19,1,0.817,-16.22,15.37,5,65.0,20.04,0.1439,-0.2185,0.144,-0.013,-0.259,12.6,13.05,1,0.894,-15.03,3.62,4.763,1,5,0.191,0.089,0.1743,0.1224
28.261,1,0.808,-15.97,14.39,5,64.2,20.0,0.1468,-0.2042,0.152,-0.01,-0.207,12.6,13.05,1,0.898,-16.96,-2.01,4.997,1,5,0.2021,0.1057,0.178,0.1224
28.289,1,0.83,-15.72,13.95,5,65.8,20.04,0.1515,-0.1938,0.155,-0.005,-0.183,12.6,13.05,1,0.898,-16.96,-2.01,4.997,1,5,0.1984,0.1187,0.1817,0.1224
28.359,1,0.828,-15.47,12.95,5,66.0,19.97,0.1536,-0.1897,0.16,0.004,-0.2,12.6,12.94,1,0.898,-18.9,-8.4,3.068,1,5,0.1892,0.128,0.2003,0.1243
28.388,1,0.818,-15.47,12.73,5,65.0,20.0,0.1583,-0.1768,0.159,0.001,-0.226,12.6,12.94,1,0.898,-18.9,-8.4,3.068,1,5,0.1947,0.1224,0.1984,0.1224
28.46,1,0.789,-16.72,12.17,5,62.7,19.85,0.1594,-0.1722,0.164,-0.005,-0.235,12.6,12.94,1,0.901,-20.84,-11.01,2.213,1,5,0.2002,0.1194,0.1984,0.1377
28.488,1,0.77,-16.47,10.92,5,60.2,19.97,0.1621,-0.1469,0.167,-0.004,-0.174,12.6,12.94,1,0.911,-21.81,-12.37,3.588,1,5,0.2001,0.1237,0.2019,0.1419
28.558,1,0.731,-15.97,10.24,5,56.5,19.97,0.1651,-0.125,0.171,0.0,-0.124,12.6,10.15,1,0.915,-23.27,-15.44,3.654,1,5,0.1983,0.1455,0.1983,0.1437
28.588,1,0.733,-16.22,10.32,5,56.6,20.0,0.1668,-0.1166,0.172,0.001,-0.207,12.6,10.15,1,0.913,-23.27,-18.84,0.0,0,5,0.2003,0.1502,0.1966,0.1409
28.66,1,0.733,-15.47,9.3,5,56.7,20.0,0.1659,-0.114,0.172,-0.003,-0.042,12.6,10.15,1,0.911,-16.96,-7.64,1.059,1,5,0.1966,0.1465,0.1929,0.1539
28.688,1,0.768,-14.97,8.76,5,60.0,20.04,0.1684,-0.1007,0.175,-0.001,-0.108,12.6,10.15,1,0.911,-16.96,-7.64,1.059,1,5,0.1929,0.1539,0.1929,0.1595
28.759,1,0.788,-15.22,8.71,5,61.7,20.0,0.1579,-0.0797,0.175,-0.002,-0.097,12.6,7.32,1,0.89,-14.54,-8.12,0.5,1,5,0.1947,0.1539,0.191,0.1595
28.788,1,0.782,-14.72,8.17,5,61.2,19.85,0.1648,-0.0823,0.174,-0.006,-0.092,12.6,7.32,1,0.89,-14.54,-8.12,0.5,1,5,0.2021,0.1484,0.1873,0.1595
28.828,1,0.78,-14.72,8.19,5,61.1,20.0,0.1709,-0.0808,0.175,-0.01,-0.073,12.6,7.32,1,0.881,-13.09,-4.01,3.816,1,5,0.2059,0.1484,0.1817,0.1632
28.859,1,0.767,-14.47,7.82,5,60.2,19.85,0.1469,-0.0558,0.176,-0.005,-0.079,12.6,7.32,1,0.882,-12.12,-5.32,5.131,1,5,0.1942,0.1597,0.1815,0.167
28.887,1,0.761,-14.23,7.52,5,59.7,19.85,0.1352,-0.0382,0.176,-0.003,-0.086,12.6,7.32,1,0.882,-12.12,-5.32,5.131,1,5,0.1905,0.1615,0.1833,0.167
28.93,1,0.766,-14.23,7.51,5,60.2,20.0,0.0991,-0.0048,0.175,-0.004,-0.131,12.59,5.13,1,0.881,-9.69,3.88,7.025,1,5,0.1869,0.1597,0.1833,0.1706
28.987,1,0.773,-13.98,6.75,5,60.6,19.97,0.0752,-0.0041,0.168,-0.009,-0.067,12.59,5.13,1,0.896,-10.18,0.8,6.774,1,5,0.1809,0.1421,0.1753,0.1735
29.027,1,0.772,-13.73,6.42,5,60.5,19.85,0.07,0.0067,0.161,-0.008,-0.022,12.59,5.13,1,0.888,-10.18,-0.56,5.533,1,5,0.1698,0.1384,0.1661,0.1679
29.059,1,0.772,-13.48,6.76,5,60.3,19.59,0.0817,0.0099,0.153,-0.003,-0.083,12.59,5.13,1,0.888,-9.69,-0.22,4.735,1,5,0.1595,0.1447,0.1558,0.1539
29.127,1,0.777,-12.98,6.09,5,60.8,19.85,0.081,0.002,0.141,-0.003,-0.005,12.59,6.5,1,0.897,-10.66,-0.99,3.824,1,5,0.1539,0.1317,0.1447,0.1335
29.158,1,0.773,-12.98,6.34,5,60.5,19.85,0.0951,0.0083,0.137,-0.004,-0.066,12.59,6.5,1,0.897,-10.66,-0.99,3.824,1,5,0.1484,0.1224,0.1428,0.1335
29.194,1,0.769,-13.48,6.21,5,60.2,19.85,0.1094,0.0041,0.125,-0.005,-0.058,12.59,6.5,1,0.902,-10.66,-0.98,3.815,1,5,0.1298,0.1076,0.1335,0.1298
29.225,1,0.768,-13.73,5.76,5,60.0,20.0,0.116,0.0066,0.122,-0.005,0.016,12.59,6.5,1,0.9,-11.63,-2.19,3.778,1,5,0.1261,0.1076,0.128,0.128
29.258,1,0.771,-13.23,5.76,5,60.2,20.04,0.1255,0.0098,0.119,-0.007,0.003,12.59,6.5,1,0.894,-11.63,-4.04,4.866,1,5,0.131,0.107,0.1163,0.1218
29.287,1,0.778,-12.98,6.2,5,61.0,19.97,0.1138,0.0132,0.119,-0.007,-0.07,12.59,6.5,1,0.894,-11.63,-4.04,4.866,1,5,0.1329,0.1089,0.1144,0.1181
29.359,1,0.767,-13.23,5.36,5,60.2,20.04,0.0981,0.0077,0.109,-0.006,0.012,12.59,7.6,1,0.901,-12.12,-3.92,3.388,1,5,0.1224,0.1076,0.1001,0.1076
29.393,1,0.769,-13.23,5.76,5,60.3,20.04,0.1121,0.023,0.106,-0.005,0.05,12.59,7.6,1,0.897,-11.63,-5.08,2.903,1,5,0.115,0.102,0.1001,0.1057
29.46,1,0.772,-12.73,5.2,5,60.5,20.0,0.1273,0.003,0.096,-0.003,0.054,12.59,7.6,1,0.868,-11.15,-4.33,3.709,1,5,0.089,0.089,0.0964,0.1076
29.487,1,0.769,-11.98,5.52,5,60.3,20.0,0.1273,0.0079,0.097,-0.003,0.045,12.59,7.6,1,0.868,-11.15,-4.33,3.709,1,5,0.089,0.0964,0.0927,0.1113
29.557,1,0.778,-11.23,5.83,5,60.8,19.85,0.104,0.0095,0.106,-0.0,-0.03,12.59,7.57,1,0.854,-9.69,-2.39,4.638,1,5,0.1001,0.115,0.0964,0.1113
29.591,1,0.783,-11.23,5.57,5,61.0,20.0,0.1179,-0.0121,0.106,-0.001,-0.041,12.59,7.57,1,0.832,-9.69,-4.81,5.116,1,5,0.1039,0.1094,0.1001,0.1094
29.658,1,0.792,-10.23,5.29,5,61.4,20.0,0.1197,-0.007,0.101,-0.002,0.053,12.59,7.57,1,0.831,-9.69,-4.8,3.189,1,5,0.102,0.102,0.0964,0.1039
29.758,1,0.8,-8.98,5.07,5,61.9,19.97,0.0976,-0.0022,0.106,-0.005,-0.015,12.59,8.23,1,0.785,-7.76,-3.02,0.0,0,5,0.1076,0.1039,0.0983,0.115
29.795,1,0.793,-8.73,5.64,5,60.7,20.0,0.1115,-0.0145,0.108,-0.004,-0.037,12.59,8.23,1,0.779,-7.76,-2.41,7.795,1,5,0.1113,0.1076,0.1001,0.1131
29.858,1,0.784,-8.24,5.76,5,59.8,20.0,0.1326,-0.0422,0.101,-0.0,-0.007,12.59,8.23,1,0.712,-10.66,-7.57,-0.134,1,4,0.102,0.0983,0.102,0.1001
29.958,1,0.789,-7.24,5.34,5,60.0,19.59,0.1676,-0.0741,0.111,0.003,-0.076,12.59,9.29,1,0.728,-9.69,-10.75,3.103,1,4,0.1086,0.1086,0.1197,0.1068
30.026,1,0.812,-7.24,5.34,5,61.2,20.0,0.1883,-0.0869,0.136,0.004,-0.065,12.59,9.29,1,0.726,-9.69,-11.93,0.0,1,4,0.1391,0.1317,0.1484,0.1243
30.057,1,0.806,-6.74,4.79,5,60.9,20.0,0.1918,-0.0877,0.152,0.002,-0.105,12.59,9.29,1,0.734,-10.18,-10.91,0.506,1,4,0.1613,0.1447,0.1632,0.1372
30.158,1,0.797,-6.49,4.45,5,59.8,19.97,0.191,-0.0756,0.182,0.004,-0.04,12.59,7.17,1,0.794,-10.66,5.08,0.0,0,5,0.191,0.1688,0.204,0.1651
30.258,1,0.769,-6.24,4.11,5,58.9,20.0,0.1686,-0.0561,0.191,-0.001,-0.114,12.59,7.17,1,0.745,-9.69,14.66,0.0,0,5,0.2061,0.1823,0.1988,0.1787
30.357,1,0.755,-5.74,4.23,5,58.4,20.46,0.1086,-0.0163,0.182,0.003,-0.109,12.59,6.16,1,0.733,-7.27,31.13,0.0,0,5,0.186,0.1694,0.2007,0.1731
30.387,1,0.751,-6.24,4.29,5,58.5,20.46,0.097,-0.0244,0.177,0.003,-0.092,12.59,6.16,1,0.71,-7.76,35.17,0.0,0,5,0.1814,0.1686,0.1924,0.1667
30.425,1,0.773,-6.24,3.31,5,59.5,20.04,0.0726,-0.0188,0.171,0.002,-0.016,12.59,6.16,1,0.73,-8.72,41.17,0.0,0,5,0.1796,0.1667,0.1796,0.1594
30.453,1,0.808,-5.74,3.56,5,60.7,20.0,0.07,-0.0016,0.168,0.001,-0.012,12.59,6.16,1,0.73,-8.72,41.17,0.0,0,5,0.1796,0.1631,0.1759,0.1539
30.558,1,0.823,-5.74,3.56,5,61.9,20.46,0.0772,-0.0112,0.132,0.003,-0.093,12.59,9.83,1,0.688,-10.18,52.43,0.0,0,5,0.1354,0.1243,0.1447,0.1224
30.659,1,0.831,-6.24,2.64,5,62.5,20.0,0.1122,-0.0126,0.106,0.001,-0.056,12.59,9.83,1,0.684,-20.84,53.38,0.0,0,5,0.1131,0.0946,0.1187,0.0964
30.757,1,0.842,-6.24,2.76,5,63.3,20.0,0.1472,-0.0036,0.089,-0.006,-0.001,12.59,16.25,1,0.649,-27.14,52.58,0.0,0,5,0.102,0.0816,0.0835,0.089
30.799,1,0.838,-5.99,2.31,5,63.0,20.0,0.1611,-0.0114,0.091,0.001,0.033,12.59,16.25,1,0.689,-30.54,53.35,0.0,0,5,0.0872,0.0964,0.0872,0.0927
30.859,1,0.837,-5.24,3.01,5,62.9,20.0,0.1821,-0.0091,0.106,0.004,0.022,12.59,16.25,1,0.687,-34.9,53.14,0.0,0,5,0.0946,0.1131,0.1076,0.1094
30.951,1,0.864,-4.49,2.79,5,64.9,19.97,0.1955,-0.0403,0.138,-0.001,-0.024,12.59,22.9,1,0.655,-38.78,52.36,0.0,0,5,0.1372,0.1372,0.1354,0.1409
31.026,1,0.861,-3.74,2.7,5,64.7,20.0,0.1995,-0.0433,0.169,0.004,0.018,12.59,22.9,1,0.69,-47.01,53.23,0.0,0,5,0.1706,0.1725,0.1743,0.1595
31.157,1,0.866,-2.99,2.22,5,65.2,20.0,0.1991,-0.046,0.191,-0.001,-0.041,12.59,27.8,1,0.677,-43.14,49.41,0.0,0,5,0.1984,0.1836,0.1947,0.1855
31.221,1,0.889,-3.24,2.29,5,66.8,20.0,0.1999,-0.0401,0.191,0.007,-0.086,12.59,27.8,1,0.754,-39.74,47.65,0.0,0,5,0.1929,0.1947,0.2021,0.1762
31.258,1,0.881,-3.24,2.29,5,66.1,20.0,0.2034,-0.0392,0.192,0.0,-0.074,12.59,27.8,1,0.747,-35.87,45.35,0.0,0,5,0.1966,0.1873,0.1984,0.1873
31.356,1,0.832,-2.99,4.75,5,66.6,20.04,0.2021,-0.0383,0.198,0.001,-0.033,12.59,31.56,1,0.766,-26.17,40.71,0.0,0,5,0.2059,0.1966,0.2003,0.1873
31.386,1,0.832,-2.75,7.38,5,67.1,20.46,0.1904,-0.1075,0.198,0.002,-0.095,12.59,31.56,1,0.766,-26.17,40.71,0.0,0,5,0.2059,0.2003,0.2003,0.1873
31.459,1,0.756,-2.75,17.51,5,69.4,20.46,0.142,-0.1399,0.195,0.004,-0.024,12.59,31.56,1,0.802,-18.9,39.16,0.0,0,5,0.1947,0.191,0.2059,0.1873
31.519,1,0.708,-3.74,29.96,5,70.0,23.94,0.106,-0.2813,0.189,0.004,-0.17,12.59,31.56,1,0.835,-19.87,32.67,0.0,0,5,0.198,0.1795,0.2072,0.1721
31.557,1,0.779,-3.49,34.65,5,71.0,23.34,0.082,-0.4868,0.182,-0.001,-0.065,12.58,40.44,1,0.848,-20.36,18.64,0.0,0,5,0.1998,0.161,0.1998,0.1665
31.658,1,0.444,-0.5,37.89,4,64.5,26.06,0.07,-0.4242,0.151,0.009,-0.17,12.58,40.44,1,0.888,-25.69,-4.09,0.0,0,5,0.1669,0.1354,0.1836,0.1168
31.692,1,0.471,4.49,35.02,4,68.3,24.87,0.07,-0.4242,0.146,0.006,-0.244,12.58,40.44,1,0.912,-25.69,-12.82,6.384,1,5,0.1725,0.128,0.1743,0.1076
31.756,1,0.424,8.73,33.62,3,74.1,23.94,0.07,-0.4242,0.112,0.006,-0.176,12.58,44.94,1,0.919,-25.69,-15.45,4.282,1,5,0.1422,0.0766,0.1586,0.0693
31.785,1,0.519,10.23,34.19,4,75.9,23.57,0.07,-0.4242,0.104,0.007,-0.257,12.58,44.94,1,0.92,-24.72,-17.84,0.0,0,5,0.1331,0.062,0.1605,0.062
31.857,1,0.528,11.73,32.78,4,77.6,23.83,0.07,-0.4242,0.086,0.004,-0.315,12.58,44.94,1,0.914,-24.72,-22.29,0.0,0,5,0.1295,0.0401,0.1495,0.0401
31.956,1,0.578,11.48,31.72,5,79.4,22.77,0.07,-0.4242,0.065,0.007,-0.346,12.57,44.94,1,0.905,-28.6,-30.89,0.0,0,5,0.116,0.0147,0.1289,0.0
32.024,1,0.516,10.73,30.15,4,78.4,23.07,0.07,-0.4242,0.057,0.001,-0.345,12.57,44.94,1,0.906,-31.5,-36.1,0.0,0,5,0.1131,-0.0019,0.1187,0.0
32.057,1,0.59,10.23,30.25,4,77.8,23.33,0.0765,-0.4636,0.057,-0.0,-0.353,12.57,44.94,1,0.899,-33.44,-37.65,0.0,0,5,0.115,0.0,0.1131,0.0
32.086,1,0.539,9.98,29.69,4,77.7,23.32,0.076,-0.4606,0.058,0.0,-0.327,12.57,44.94,1,0.899,-33.44,-37.65,0.0,0,5,0.115,0.0037,0.1131,0.0
32.12,1,0.537,9.73,29.62,4,77.0,23.07,0.0787,-0.4767,0.062,0.001,-0.322,12.57,44.94,1,0.899,-33.44,-37.65,0.0,0,5,0.1205,0.0056,0.1205,0.0
32.155,1,0.603,8.73,29.29,4,75.2,23.07,0.079,-0.4789,0.064,0.001,-0.361,12.57,40.85,1,0.879,-37.32,-42.26,0.0,0,5,0.1224,0.0056,0.1224,0.0
32.256,1,0.502,6.24,26.65,3,68.4,21.62,0.0806,-0.4885,0.069,0.002,-0.459,12.57,40.85,1,0.872,-33.93,-41.86,0.0,0,5,0.1335,0.0,0.1409,0.0
32.292,1,0.599,5.24,26.37,4,69.7,21.22,0.0931,-0.513,0.07,0.003,-0.424,12.57,40.85,1,0.857,-28.6,-37.41,0.0,0,5,0.1354,0.0037,0.1428,0.0
32.356,1,0.67,4.74,24.42,5,69.8,21.42,0.0945,-0.5009,0.084,0.013,-0.414,12.57,29.65,1,0.892,-25.2,-29.92,0.0,0,5,0.1372,0.0315,0.1632,0.0037
32.455,1,0.642,2.99,21.75,4,69.7,21.26,0.1038,-0.466,0.087,0.006,-0.428,12.57,29.65,1,0.891,-18.9,-22.44,0.0,0,5,0.1558,0.0185,0.1669,0.0037
32.517,1,0.752,1.5,20.75,5,68.9,20.81,0.1165,-0.4264,0.1,0.006,-0.398,12.57,29.65,1,0.891,-18.9,-22.44,0.0,0,5,0.1632,0.0334,0.178,0.026
32.555,1,0.76,1.5,19.56,5,68.8,20.81,0.1212,-0.4065,0.102,0.006,-0.375,12.56,17.65,1,0.891,-18.9,-22.44,0.0,0,5,0.1595,0.0389,0.178,0.0334
32.656,1,0.747,-0.5,17.46,5,71.0,20.2,0.1269,-0.4044,0.12,-0.0,-0.363,12.56,17.65,1,0.826,-2.42,5.08,3.518,1,5,0.1855,0.0556,0.1836,0.0556
32.756,1,0.762,-2.99,15.83,5,74.7,20.57,0.1369,-0.3671,0.127,-0.005,-0.294,12.56,11.16,1,0.827,-1.45,12.63,0.0,0,5,0.1929,0.0631,0.1817,0.0668
32.851,1,0.672,-4.49,13.83,4,74.3,20.56,0.1447,-0.3249,0.14,-0.006,-0.337,12.56,11.16,1,0.827,-0.48,14.16,5.639,1,5,0.1966,0.076,0.1929,0.0946
32.917,1,0.678,-5.24,12.63,4,75.6,21.1,0.1542,-0.2824,0.15,-0.003,-0.233,12.56,11.16,1,0.837,-0.48,11.8,5.544,1,5,0.2059,0.1001,0.1947,0.1001
32.956,1,0.687,-5.49,12.26,4,74.3,20.56,0.1599,-0.2563,0.154,-0.0,-0.258,12.57,10.59,1,0.84,-2.42,9.45,5.593,1,5,0.204,0.1113,0.1966,0.1039
32.985,1,0.677,-5.99,11.82,4,73.3,20.69,0.1617,-0.2478,0.154,-0.0,-0.263,12.57,10.59,1,0.84,-2.42,9.45,5.593,1,5,0.2021,0.1113,0.1966,0.1076
33.024,1,0.68,-6.49,11.69,4,73.9,20.69,0.1638,-0.2362,0.157,0.0,-0.265,12.57,10.59,1,0.835,-5.33,5.87,4.008,1,5,0.2003,0.1131,0.2003,0.1131
33.055,1,0.686,-6.49,10.79,4,74.4,20.56,0.1643,-0.2297,0.163,-0.002,-0.2,12.57,10.59,1,0.842,-6.3,4.65,5.602,1,5,0.204,0.115,0.2003,0.1187
33.12,1,0.787,-5.99,9.44,5,75.3,20.2,0.1686,-0.2151,0.174,-0.002,-0.231,12.57,10.59,1,0.842,-6.3,4.65,5.602,1,5,0.2059,0.1317,0.2133,0.1465
33.155,1,0.791,-6.49,9.36,5,75.0,20.56,0.1751,-0.1945,0.175,0.001,-0.184,12.57,11.51,1,0.865,-8.24,-0.26,3.795,1,5,0.204,0.1335,0.2151,0.1447
33.223,1,0.788,-6.49,8.8,5,74.3,20.56,0.1754,-0.1874,0.176,0.003,-0.181,12.57,11.51,1,0.852,-15.03,-13.46,0.297,1,5,0.2096,0.1465,0.2114,0.1372
33.255,1,0.78,-6.74,8.11,5,74.7,20.0,0.1781,-0.1758,0.179,0.001,-0.205,12.57,11.51,1,0.852,-15.03,-13.46,0.297,1,5,0.2114,0.1484,0.2114,0.1447
33.355,1,0.786,-6.49,7.01,5,74.5,20.0,0.1814,-0.1583,0.189,-0.002,-0.154,12.57,10.19,1,0.891,-13.09,-13.21,0.683,1,5,0.2133,0.1613,0.2114,0.1688
33.386,1,0.784,-6.49,6.99,5,73.3,19.59,0.1866,-0.1361,0.19,-0.0,-0.145,12.57,10.19,1,0.889,-13.09,-13.62,1.588,1,5,0.2096,0.1669,0.2114,0.1706
33.423,1,0.781,-6.99,7.05,5,73.8,20.0,0.1867,-0.1355,0.191,-0.004,-0.126,12.57,10.19,1,0.874,-10.18,-9.7,0.702,1,5,0.217,0.1651,0.2077,0.1725
33.456,1,0.787,-6.49,6.48,5,73.7,20.0,0.1864,-0.131,0.192,-0.003,-0.177,12.57,10.19,1,0.886,-10.18,-10.12,1.681,1,5,0.217,0.1688,0.2096,0.1743
33.491,1,0.781,-6.49,6.35,5,73.1,20.0,0.188,-0.1227,0.194,-0.003,-0.104,12.57,10.19,1,0.877,-8.24,-8.78,-0.5,1,5,0.2151,0.1706,0.2114,0.178
33.516,1,0.781,-6.49,5.99,5,73.3,20.0,0.1871,-0.1182,0.194,0.003,-0.118,12.57,10.19,1,0.877,-8.24,-8.78,-0.5,1,5,0.2059,0.1762,0.2188,0.1762
33.555,1,0.684,-6.49,5.44,4,74.7,20.38,0.1782,-0.1018,0.194,0.003,-0.149,12.56,6.98,1,0.883,-9.69,-8.52,0.645,1,5,0.2114,0.1762,0.217,0.1706
33.585,1,0.679,-6.99,5.61,4,74.8,20.29,0.1727,-0.0835,0.196,0.002,-0.126,12.56,6.98,1,0.883,-9.69,-8.52,0.645,1,5,0.217,0.178,0.2188,0.1706
33.654,1,0.679,-6.99,5.05,4,74.1,20.08,0.1607,-0.074,0.201,0.001,-0.121,12.56,6.98,1,0.855,-5.82,-9.62,-3.472,1,5,0.2173,0.1823,0.2228,0.1823
33.717,1,0.669,-6.99,5.0,4,72.0,20.29,0.169,-0.0659,0.186,0.001,-0.131,12.56,6.98,1,0.875,-5.33,-1.7,0.179,1,5,0.2089,0.1686,0.2052,0.1612
33.755,1,0.672,-7.24,4.64,4,72.0,20.23,0.1704,-0.0658,0.183,-0.001,-0.16,12.56,3.74,1,0.875,-5.33,-1.7,0.179,1,5,0.2034,0.1612,0.2015,0.1649
33.821,1,0.661,-7.49,4.22,4,71.3,20.29,0.1708,-0.054,0.183,-0.001,-0.005,12.56,3.74,1,0.859,-3.88,-3.76,-1.126,1,5,0.1966,0.1669,0.1966,0.1706
33.854,1,0.661,-7.49,4.22,4,71.6,20.29,0.1692,-0.0395,0.182,0.001,-0.04,12.56,3.74,1,0.862,-3.39,-1.74,3.458,1,5,0.1947,0.1743,0.191,0.1669
33.921,1,0.652,-6.99,3.93,4,71.3,20.29,0.1691,-0.04,0.176,-0.004,-0.017,12.56,3.74,1,0.829,0.48,1.0,0.706,1,5,0.1878,0.1626,0.1806,0.1716
33.985,1,0.648,-6.49,3.76,4,72.1,20.08,0.1678,-0.038,0.171,-0.006,0.007,12.54,1.76,1,0.842,0.97,5.13,1.311,1,5,0.1767,0.1602,0.1694,0.1767
34.021,1,0.655,-6.49,4.09,4,72.6,20.01,0.1673,-0.0389,0.171,-0.002,0.055,12.54,1.76,1,0.839,0.97,6.17,1.909,1,5,0.1725,0.1725,0.1651,0.1725
34.05,1,0.655,-6.24,3.85,4,72.1,19.96,0.1682,-0.0474,0.171,-0.002,-0.031,12.54,1.76,1,0.839,0.97,6.17,1.909,1,5,0.1743,0.1725,0.1651,0.1706
34.084,1,0.638,-6.24,3.85,4,70.0,19.96,0.1683,-0.0439,0.168,-0.004,-0.025,12.54,1.76,1,0.839,0.97,6.17,1.909,1,5,0.1743,0.1632,0.1651,0.1706
34.155,1,0.671,-5.74,3.63,4,74.3,20.03,0.1657,-0.0415,0.168,-0.007,0.008,12.54,2.6,1,0.843,1.45,4.72,0.746,1,5,0.1799,0.1595,0.1613,0.1706
34.217,1,0.662,-5.74,3.7,4,73.3,19.81,0.1468,-0.0328,0.167,-0.002,-0.089,12.54,2.6,1,0.837,1.45,6.29,4.625,1,5,0.1743,0.1632,0.1669,0.1632
34.256,1,0.665,-5.74,3.37,4,72.6,19.74,0.1227,-0.0216,0.163,-0.005,-0.029,12.54,2.6,1,0.84,0.97,4.72,0.678,1,5,0.1688,0.1484,0.1688,0.1669
34.284,1,0.677,-5.74,3.3,4,74.6,19.96,0.1296,-0.0183,0.163,-0.007,-0.037,12.54,2.6,1,0.84,0.97,4.72,0.678,1,5,0.1706,0.1409,0.1706,0.1688
34.316,1,0.673,-5.24,3.13,4,74.9,20.02,0.1437,-0.0228,0.163,-0.007,-0.02,12.54,2.6,1,0.84,0.97,4.72,0.678,1,5,0.1706,0.1447,0.1669,0.1688
34.354,1,0.679,-5.74,3.56,4,75.1,19.81,0.1579,-0.0304,0.161,-0.004,-0.023,12.54,3.95,1,0.843,1.45,4.24,1.778,1,5,0.1688,0.1484,0.1669,0.1613
34.422,1,0.679,-5.74,3.22,4,75.5,19.74,0.1718,-0.0404,0.153,0.0,-0.031,12.54,3.95,1,0.851,0.97,2.67,1.249,1,5,0.1576,0.1484,0.1576,0.1484
34.448,1,0.681,-5.74,3.22,4,74.9,19.74,0.1719,-0.0318,0.151,-0.003,-0.009,12.54,3.95,1,0.851,0.97,2.67,1.249,1,5,0.1595,0.1428,0.1539,0.1484
34.484,1,0.685,-5.24,2.79,4,73.6,20.02,0.1721,-0.0319,0.153,-0.004,-0.042,12.54,3.95,1,0.851,0.97,2.67,1.249,1,5,0.1613,0.1465,0.1521,0.1539
34.515,1,0.683,-5.24,2.71,4,73.6,20.02,0.1728,-0.0269,0.16,-0.002,0.057,12.54,3.95,1,0.851,0.97,2.67,1.249,1,5,0.1669,0.1595,0.1576,0.1576
34.55,1,0.682,-5.24,3.13,4,75.3,20.02,0.1725,-0.0241,0.163,-0.0,-0.023,12.52,5.07,1,0.851,0.97,2.67,1.249,1,5,0.1651,0.1632,0.1613,0.1613
34.585,1,0.677,-5.24,3.13,4,75.8,20.02,0.1722,-0.0348,0.166,-0.003,-0.019,12.52,5.07,1,0.851,0.97,2.67,1.249,1,5,0.1706,0.1613,0.1651,0.1688
34.65,1,0.659,-4.24,2.77,4,77.3,20.23,0.1715,-0.0342,0.167,-0.01,-0.032,12.52,5.07,1,0.862,-4.36,-7.87,-1.727,1,5,0.1743,0.1539,0.1613,0.1799
34.723,1,0.664,-4.24,3.33,4,76.5,20.51,0.1689,-0.0352,0.17,0.001,-0.029,12.52,5.07,1,0.867,-3.39,-6.74,-0.137,1,5,0.1706,0.1706,0.1706,0.1669
34.748,1,0.658,-4.49,3.29,4,77.2,20.3,0.1696,-0.0492,0.17,0.002,-0.076,12.52,5.24,1,0.867,-3.39,-6.74,-0.137,1,5,0.1725,0.1706,0.1725,0.1632
34.85,1,0.656,-3.74,2.74,4,76.4,20.23,0.1462,-0.0346,0.17,-0.007,-0.013,12.52,5.24,1,0.864,-3.39,-7.99,-3.065,1,5,0.1836,0.1632,0.1632,0.1706
34.923,1,0.535,-3.74,2.86,3,77.0,20.46,0.1302,-0.0245,0.167,0.002,-0.066,12.52,5.24,1,0.865,-3.39,-7.09,-0.832,1,5,0.1651,0.1595,0.178,0.1651
34.956,1,0.536,-3.99,2.37,3,77.0,20.57,0.1441,-0.0316,0.164,-0.003,-0.031,12.53,3.14,1,0.867,-3.39,-9.11,-3.591,1,5,0.1688,0.1521,0.1706,0.1651
35.053,1,0.66,-3.49,2.57,4,75.5,20.08,0.1438,-0.0172,0.157,0.004,-0.06,12.53,3.14,1,0.849,-2.42,-10.42,-3.612,1,5,0.1594,0.1576,0.1631,0.1466
35.151,1,0.766,-3.49,1.91,5,76.2,20.0,0.1335,-0.0232,0.143,-0.005,-0.013,12.53,0.05,1,0.849,2.42,2.54,2.64,1,5,0.1558,0.1317,0.1447,0.1391
35.255,1,0.652,-3.49,2.0,4,76.2,20.08,0.1545,-0.0143,0.134,0.004,-0.046,12.53,0.05,1,0.855,3.39,6.63,1.792,1,5,0.1317,0.1317,0.1428,0.128
35.291,1,0.644,-3.49,1.74,4,76.5,20.21,0.1678,-0.0196,0.134,0.002,-0.044,12.53,0.05,1,0.857,3.39,4.22,-1.621,1,5,0.1391,0.1317,0.1409,0.1261
35.321,1,0.531,-3.49,1.85,3,76.8,20.96,0.1665,-0.0128,0.136,-0.002,-0.01,12.53,0.05,1,0.852,3.39,4.23,-1.638,1,5,0.1502,0.128,0.1391,0.1261
35.348,1,0.538,-3.24,1.55,3,77.2,20.46,0.1552,-0.0129,0.137,-0.003,0.035,12.53,-0.65,1,0.852,3.39,4.23,-1.638,1,5,0.1484,0.128,0.1409,0.1317
